,sentence_source,label,predicted,ks_test,best_distribution,distribution_summary,bayesfactor,max_test,min_test,label_notes,sentence,e1,e2,e1_e2,likelihood_e2_arrow_e1,wiley_e2_arrow_e1,gov.au_e2_arrow_e1,abc.net.au_e2_arrow_e1,nationalgeographic_e2_arrow_e1,smh_e2_arrow_e1,oreilly_e2_arrow_e1,springer_e2_arrow_e1,edu_e2_arrow_e1,wikipedia_e2_arrow_e1,nejm.org_e2_arrow_e1,bbc_e2_arrow_e1,time_e2_arrow_e1,mit.edu_e2_arrow_e1,au.news.yahoo.com_e2_arrow_e1,skynews_e2_arrow_e1,economist_e2_arrow_e1,ncbi.nlm.nih.gov_e2_arrow_e1,nytimes_e2_arrow_e1,IMDB_e2_arrow_e1
116,9014,0,0,None,,,NaNe-Inf ,0.9679,0,dummy,"I write as both a doctor/Medical Director of the ME Association and as someone who suffers from the illness, which was triggered by an attack of chickenpox.",illness,chickenpox,illness chickenpox,6,0.995876721,0.985962567,0.98095526,0.952380952,0.994456434,0.991285403,0.995322732,0.997386717,0.973314081,0.952268431,0.985575808,0.973841342,0.9878127,0.995695179,0.985316847,0.983515722,0.999547598,0.981981982,0.984036737
117,9015,0,1,None,,,1.01E+17,1,0,dummy,I know plenty of people with oily skin and wrinkles from the sun and they're in their 30s.,wrinkles,sun,wrinkles sun,3,0.002018265,0.004975124,0.002621895,0.00822448,0.018416378,0.024030936,0.00151256,0.004201783,4.03E-05,0.019358934,0.003676907,0.034618632,0.011960478,0.02945437,0.004023158,0.028753616,0.000505739,0.02031816,0.002056573
118,9018,1,1,None,,,inf,0.9689,0,dummy,"Windmills kill birds and bats, while soil disturbances required to build solar and wind arrays lead to soil erosion.",disturbances,erosion,disturbances erosion,1,0.807183365,0.423312883,0.124183007,0.128388976,0.304075235,0.50368272,0.750871547,0.476557482,0.5,0.749707146,0.445901639,0.446130501,0.574272588,0.27281746,0.591304348,0.1533034,0.964606905,0.372523118,0.367088608
119,9025,0,0,"KstestResult(statistic=0.17176470588235293, pvalue=0.7165804304219374)","{'lognorm': {'s': 1.6680240640446493, 'loc': 5.753078623171182e-05, 'scale': 0.0017925386309262487}}","          sumsquare_error         aic         bic  kl_div
lognorm     520622.199778 -425.199522  184.102272     inf
chi2        522105.421924 -452.848831  184.150635     inf
invgamma    558226.536080 -393.699072  185.287856     inf
gamma       589215.115870 -517.238251  186.206306     inf
expon       674249.140852 -403.509558  185.664834     inf",9.62E-164,1,1,dummy,The mosaicism observed in the proband was derived from a postzygotic somatic mutation of the normal maternal y chromosome.,mosaicism,mutation,mosaicism mutation,0,0.007207293,0.010159803,0.000285633,0.00530504,0.000803643,,0.003664335,0.005314075,0.00691136,0.032738095,0.000371609,0.002504174,0.007104526,0.000509295,,0.000486776,0.000761728,0.002559223,9.77E-05
120,9055,0,1,None,,,inf,1,0,dummy,The deleveraging triggered by the crisis implies that countries that hoarded reserves have been reaping the benefits.,deleveraging,crisis,deleveraging crisis,0,0.001237273,0.001693756,0.000404547,,0.007444169,0.008996728,0.001760939,0.001925783,6.43E-05,,0.000224439,0.002445199,0.00623029,0.030129756,0.00061326,0.020625079,0.000421884,0.002187296,2.39E-05
121,9057,0,0,None,,,9.57E-19,0.9999,0,dummy,"Headaches, dizziness, balance problems, and neck and back pain were caused by the work injury.",dizziness,injury,dizziness injury,4,0.016933913,0.010454074,0.010737989,0.011845189,0.025884936,0.082864039,0.016761009,0.014548449,0.011035793,0.124031008,0.007127466,0.051673517,0.202139037,0.008681731,0.012282787,0.075104312,0.00214047,0.04376013,0.064841968
122,9062,1,1,None,,,inf,0.9886,0,dummy,Fainting is a common cause of unconsciousness and may occur when the casualty's heart rate is too slow to maintain sufficient blood pressure for the brain.,fainting,unconsciousness,fainting unconsciousness,0,0.594594595,0.339085418,0.449856734,0.81166348,0.540441176,0.746801547,0.50955414,0.411111111,0.56938326,0.591564928,0.608069164,0.551181102,0.506024096,0.293871866,0.35311284,0.639830508,0.564971751,0.483592401,0.496080627
123,9068,1,0,None,,,NaNe-Inf ,0.9724,0,dummy,"Much like the virus that caused the 1918 flu pandemic, this new H1N1 flu virus affects young adults and school children in greater numbers.",virus,pandemic,virus pandemic,15,0.965451964,0.294117647,0.309338521,0.692464358,0.397680764,0.920822822,0.96511385,0.413043478,0.633752244,0.900446114,0.776617954,0.608378871,0.704857929,0.80493537,0.433242507,0.420542636,0.948652118,0.242125984,0.468834688
124,9073,0,0,None,,,NaNe-Inf ,0.9832,0.0001,dummy,"Heat burns, or thermal burns, are caused by steam, fire, hot objects or hot liquids.",burns,liquids,burns liquids,1,0.098305085,0.540305011,0.769230769,0.761472516,0.767790262,0.765582656,0.070691878,0.44,0.759552656,0.398467433,0.76462766,0.686868687,0.34810711,0.538834951,0.699741156,0.576086957,0.079520697,0.632842335,0.883032825
125,9081,1,1,"KstestResult(statistic=0.2025, pvalue=0.5543741511637659)","{'invgamma': {'a': 0.6332532156849336, 'loc': 0.00196593648723442, 'scale': 0.01181887407390324}}","          sumsquare_error         aic        bic  kl_div
invgamma       475.566081  290.969382  62.588440     inf
gamma          536.470968  373.684270  64.516546     inf
t              555.109854  446.861531  65.063003     inf
lognorm        567.697396  255.788592  65.421763     inf
cauchy         628.240957  511.575225  64.270538     inf",inf,0.6979,0.2782,dummy,"Methadone gives a buzz too, but it's the most effective way to reel in heroin addicts into treatment and real life.",methadone,buzz,methadone buzz,0,0.674820144,0.327510917,0.045685279,,0.032485876,,0.489984592,0.065797433,0.022046354,,0.009085022,0.026755853,0.02389142,0.020047666,0.007229538,0.084950184,0.877833562,0.055352242,0.006392001
126,9083,0,1,None,,,4.99066,0.9685,0,dummy,"The flooding, caused by a cyclone, came on the heels of a prolonged drought, which destroyed 60 percent of Fiji's sugar cane crop last year and cost more than 50 million Fijian dollars (25 million US) in relief and rehabilitation.",flooding,cyclone,flooding cyclone,1,0.894347722,0.927134312,0.957439374,0.835095137,0.935603506,0.964912281,0.867115355,0.96359743,0.637339056,0.980998674,0.96031518,0.910792265,0.765319775,0.859204198,0.899339934,0.919970082,0.900131406,0.938616164,0.708043694
127,9087,1,1,None,,,inf,0.9961,0,dummy,Fog caused delays at the Charlotte Douglas International Airport Monday morning.,fog,delays,fog delays,5,0.006574669,0.039938556,0.058260176,0.683363148,0.06814851,0.105252012,0.00967157,0.024028966,0.345498783,0.012884775,0.407020873,0.226107226,0.364529174,0.154030327,0.145088368,0.147327249,0.00074643,0.15744377,0.623973727
128,9110,1,0,None,,,NaNe-Inf ,0.9637,0,dummy,The accompanying inflammatory process had caused the stricture of the mid-CBD.,process,stricture,process stricture,2,0.998867579,0.99941552,0.998854614,0.997925106,0.996607508,0.999754777,0.994952436,0.999759242,0.999961148,0.94465141,0.997839903,0.989054464,0.997494061,0.999423756,0.999570385,0.971236459,0.999461781,0.997482369,0.996966374
129,9111,0,0,None,,,NaNe-Inf ,0.9993,0,dummy,One of the most dreaded types of scars are contracture scars from burns.,scars,burns,scars burns,3,0.184935357,0.098072494,0.228253761,0.078706528,0.211538462,0.024600777,0.336024218,0.098360656,0.115092291,0.484638256,0.127465857,0.209761766,0.276985743,0.1625,0.153444676,0.212773858,0.123954925,0.444178246,0.24055666
130,9119,1,1,None,,,3.992953,1,0,dummy,Dehydration is one of the lead causes of death in the world due to dirty water and felt this should be emphasized in global charity documentation.,dehydration,death,dehydration death,4,0.068656716,0.018342704,0.003871671,0.010259943,0.011674396,0.042264444,0.022396018,0.010037124,0.000120596,0.04826076,0.001004295,0.009194673,0.04544342,0.017127287,0.008274904,0.008569988,0.005337215,0.001056575,0.000390756
131,9128,1,0,"KstestResult(statistic=0.2, pvalue=0.5056375256070467)","{'norm': {'loc': 0.7245249219244783, 'scale': 0.17834761618296158}}","          sumsquare_error        aic        bic  kl_div
norm          1735.800218 -62.280706  88.020080     inf
t             1735.810174 -60.288030  90.910555     inf
lognorm       1736.017358 -60.364778  90.912704     inf
gamma         1736.050482 -60.494743  90.913047     inf
invgamma      1737.678377 -60.672712  90.929918     inf",NaNe-Inf ,0.7694,0.5594,dummy,These toxins cause sickness or an unpleasant odor.,toxins,odor,toxins odor,0,0.818070818,0.867178924,0.977898366,0.621538462,0.951417004,0.510040161,0.700413223,0.718421053,0.812954395,0.788064269,0.782608696,0.541786744,0.562625586,0.560209424,,0.970528455,0.953678474,0.392265193,0.511749347
132,9131,1,0,None,,,2.41E-158,0.9849,0,dummy,Accident causes delays on BW Parkway.,accident,delays,accident delays,12,0.031690141,0.356913183,0.461187215,0.579572447,0.45147376,0.241472172,0.056621881,0.208277704,0.858346498,0.312633833,0.577702703,0.533707865,0.266177452,0.142725599,0.417366947,0.393320965,0.009448036,0.489177489,0.826821276
133,9136,0,0,None,,,NaNe-Inf ,0.9669,0,dummy,Children stand near houses in Padang that caught fire after the earthquake.,fire,earthquake,fire earthquake,21,0.813528336,0.985267607,0.909324099,0.945220193,0.944311493,0.921714631,0.723544974,0.962524655,0.99902106,0.841217606,0.94000327,0.883183224,0.923636364,0.755319149,0.902520023,0.803806735,0.877862595,0.964657675,0.985418266
134,9139,0,0,None,,,NaNe-Inf ,0.9702,0.0001,dummy,Individual donors make a significant difference in addressing the suffering caused by the economic crisis.,suffering,crisis,suffering crisis,6,0.756658596,0.429487179,0.22296173,0.168623767,0.486381323,0.312854442,0.84760274,0.451678535,0.054692775,0.245469522,0.385964912,0.370218579,0.495101733,0.663418955,0.282218597,0.404568902,0.980345949,0.409490334,0.424242424
135,9146,0,0,None,,,6.00E-256,0.9683,0,dummy,This is a yeast infection of the esophagus caused by the same fungus that causes vaginal yeast infections.,infection,fungus,infection fungus,17,0.882528324,0.813440321,0.860314524,0.89347079,0.968320383,0.841423948,0.879253568,0.821669259,0.486607143,0.941160539,0.966815571,0.950194843,0.842036554,0.976738934,0.972858077,0.904007456,0.96081544,0.927384077,0.87921654
136,9147,0,0,None,,,NaNe-Inf ,0.9943,0.0001,dummy,Tonsillitis is caused by infection by a variety of different micro-organisms.,tonsillitis,micro-organisms,tonsillitis micro-organisms,1,0.015392444,0.047285954,0.022533182,0.001219512,0.377492877,,0.039645881,0.007533182,0.081455806,0.273006135,0.09455843,0.350609756,0.008604564,0.663608563,,0.00255102,0.063535912,0.163391353,0.399477807
137,9148,0,1,"KstestResult(statistic=0.57, pvalue=6.26060634525416e-05)","{'chi2': {'df': 1.619528744738925, 'loc': 0.03369025855314703, 'scale': 0.18173183448046504}}","          sumsquare_error        aic        bic  kl_div
chi2           982.349853  25.523214  77.464121     inf
expon         1004.293199   6.418974  75.006468     inf
lognorm       1027.200661  32.013591  78.223087     inf
invgamma      1060.136745   4.634459  78.759617     inf
gamma         1072.086907  -7.514613  78.950174     inf",4.25E+40,1,0.508,dummy,"Hiccups are caused by a spasm contracting the diaphragm, a muscle essential in human respiration.",hiccups,spasm,hiccups spasm,0,0.048648649,0.255694578,0.714285714,0.188235294,0.666041276,,0.090229079,0.176235647,0.07793511,0.033690259,0.555183946,0.395661157,0.665226782,0.775704354,,0.608955224,0.059734513,0.331230284,0.728992766
138,9161,1,1,None,,,inf,1,0,dummy,Landslides caused the majority of the deaths.,landslides,deaths,landslides deaths,1,0.002696619,0.02176855,0.01820644,0.017631319,0.132168047,0.013468602,0.007728791,0.002500675,0.000289459,0.000141489,0.003427034,0.027850762,0.171062547,0.106877323,0.037252798,0.135349832,5.72E-05,0.003163929,0.000531199
139,9163,1,0,None,,,NaNe-Inf ,0.9543,0,dummy,"Rain and wind cause power outage in Los Angeles 11:24, October 15, 2009.",rain,power outage,rain power outage,2,0.991789819,0.957038439,0.822425829,0.961333333,0.965644305,0.754873496,0.98732232,0.974713943,0.998976658,,0.978282137,0.896516393,0.892409034,0.98004374,0.920852359,0.945994492,0.965103876,0.967611101,0.969855832
140,9167,0,0,None,,,2.11E-163,0.9995,0,dummy,He took a shower after using hair cream to avoid skin irritation from the chemicals in the product.,irritation,chemicals,irritation chemicals,7,0.005719083,0.044212863,0.059609855,0.076890126,0.24289246,0.091911765,0.010706638,0.009617586,0.007909384,0.294444444,0.148183864,0.265262021,0.0382346,0.091262892,0.238738739,0.282004277,0.003839073,0.194837124,0.425884956
141,9168,0,1,None,,,inf,1,0,dummy,The humiliation comes from authorities and people making him loose faith in humanity.,humiliation,people,humiliation people,1,0.002362055,0.00095138,0.003574319,0.003219416,0.012465598,0.002458457,0.003434591,0.001560062,0.00019996,0.008611332,0.001391999,0.018358719,0.003392299,0.0232358,0.012987013,0.082152975,0.000153742,0.002740969,0.001050894
142,9171,1,0,None,,,0.000133689,0.9646,0,dummy,"The visit caused a sensation on the Whangaparaoa Peninsula with people reporting the orca and rushing out to photograph and film them, from a safe distance.",visit,sensation,visit sensation,1,0.976653335,0.997716835,0.969305331,0.63150289,0.882842865,0.991720359,0.985267899,0.994701125,0.99922765,0.875453446,0.960604425,0.9653981,0.961053011,0.996556119,0.945785516,0.965860189,0.992737219,0.961472895,0.997899845
143,9172,1,1,None,,,inf,0.9998,0,dummy,The constant polarization voltage between the two electrodes instigates the electrochemical reaction of the chlorine compounds on the working electrode.,voltage,reaction,voltage reaction,0,0.118031929,0.243902439,0.03223608,0.050632911,0.028306572,0.225320938,0.142857143,0.04662595,0.019978222,0.040181383,0.019067563,0.028719167,0.357930043,0.062457291,0.073059361,0.051978736,0.028752765,0.037179677,0.144008056
144,9179,1,1,None,,,inf,0.9772,0,dummy,Dust or vapor cause burns or irritation of the eyes with swelling.,vapor,swelling,vapor swelling,0,0.571620713,0.498117942,0.224394786,0.767901235,0.108740537,0.869731801,0.632402235,0.796610169,0.831223629,0.137625517,0.562724014,0.384848485,0.808358537,0.318181818,,0.068958016,0.243879473,0.3270366,0.609097918
145,9181,0,0,"KstestResult(statistic=0.11428571428571428, pvalue=0.9905082445795833)","{'t': {'df': 9.624171200829899, 'loc': 0.6987514301053773, 'scale': 0.21343771950327625}}","         sumsquare_error         aic        bic  kl_div
t             882.783348   67.928245  65.933487     inf
norm          885.437167   50.450412  63.336453     inf
lognorm       885.483705   52.662451  65.976246     inf
cauchy        887.947934  121.096104  63.376096     inf
chi2          888.847640   48.964240  66.029331     inf",NaNe-Inf ,0.7783,0.8725,dummy,Increased reproductive toxicity of landfill leachate after degradation was caused by nitrite.,reproductive toxicity,nitrite,reproductive toxicity nitrite,0,0.601626016,0.788135593,0.881084412,0.976851852,,0.365384615,0.703296703,0.782218597,0.569025235,0.775193798,,,0.653448276,,,0.990374332,0.874734607,0.098386587,0.470684039
146,9190,0,0,None,,,NaNe-Inf ,0.9685,0,dummy,A controversy arose from an equivocal assignment of the metastable 150-meV vibrational peak.,controversy,assignment,controversy assignment,1,0.155602762,0.141347424,0.906648758,0.586002372,0.872881356,0.081196581,0.111328125,0.097049413,0.835294118,0.335793358,0.963927856,0.678431373,0.147630413,0.832460733,0.828729282,0.850691406,0.230769231,0.732891832,0.601823708
147,9213,1,1,None,,,4.74E+209,0.9676,0,dummy,The alleged abuse resulted in bruises and swelling of the brain.,abuse,swelling,abuse swelling,2,0.696232713,0.969230769,0.96941211,0.854788877,0.939612963,0.954606142,0.752072344,0.977099237,0.951690821,0.416,0.976338158,0.925722649,0.900221729,0.833333333,0.982015415,0.835889571,0.820076182,0.951803577,0.9760928
148,9221,0,0,None,,,NaNe-Inf ,0.9674,0,dummy,Picture of a woodcut portraying the harm caused by the quake.,harm,quake,harm quake,6,0.989921268,0.995654832,0.771408351,0.930601645,0.93871349,0.948841277,0.957728573,0.994062312,0.852628712,0.996039842,0.89345378,0.86919105,0.904124075,0.894736842,0.878787879,0.943296237,0.999070384,0.862944162,0.860613811
149,9224,1,0,None,,,NaNe-Inf ,0.9492,0,dummy,"Bacterial infections of the ear result in malodor, excessive exudation (drainage of pus-like material), and ulceration.",infections,malodor,infections malodor,5,0.999601466,0.998730677,0.999988235,,0.999927629,,0.999755893,0.999755323,0.998124298,0.999975807,0.999962964,0.999829575,0.998687292,0.999954804,0.999905669,0.999842957,0.999957741,0.999780153,0.999609528
150,9226,1,1,None,,,inf,0.9999,0.0001,dummy,"On the one hand, a small notorious set of bacteria, fungi, parasites, protozoa, and viruses cause disease, as discussed in the two units of the book.",fungi,disease,fungi disease,2,0.057534247,0.059515062,0.090601758,0.193110647,0.048540798,0.06709436,0.044240401,0.02765117,0.014810045,0.037842017,0.106485963,0.031976236,0.082364831,0.103267974,0.027187218,0.04641776,0.01931775,0.053367217,0.090909091
151,9228,1,1,None,,,inf,0.9999,0,dummy,"The clashes resulted in a great deal of bloodshed, including the deaths of at least 1200 civilians and 180 Pakistani soldiers.",clashes,deaths,clashes deaths,0,0.006484621,0.03567617,0.05648267,0.033781591,0.177294324,0.156950673,0.012770582,0.025578563,0.001683436,0.003862383,0.083785413,0.160363086,0.268617021,0.254948535,0.188295165,0.319711538,0.000354657,0.015670166,0.013878744
152,9234,0,1,"KstestResult(statistic=0.38, pvalue=0.021210517079988223)","{'cauchy': {'loc': 0.9939659295885694, 'scale': 0.008042318903871592}}","          sumsquare_error         aic         bic  kl_div
cauchy      161526.675902 -256.235894  161.373035     inf
t           162372.812566 -275.111463  164.295068     inf
norm        169539.543418 -394.685879  162.196105     inf
lognorm     169631.892241 -392.974173  165.038576     inf
invgamma    170871.199912 -399.772574  165.162324     inf",inf,0.9971,0.5076,dummy,The variations are caused by stratospheric winds and the chemical production and destruction of ozone.,variations,stratospheric winds,variations stratospheric winds,0,0.997810001,0.99868829,0.960751264,0.944224857,0.983546282,0.99942341,0.998866832,0.998948867,0.994908285,0.999872221,0.988602,0.981887512,0.983025662,,,0.927931681,0.999971845,0.986722993,0.975129279
153,9259,0,1,None,,,inf,0.9998,0,dummy,Much of the bloodshed was caused by the growth of gangs.,bloodshed,growth,bloodshed growth,0,0.00018526,0.001771504,0.049741136,0.016494528,0.039286327,0.000915827,0.001293976,0.000476915,0.001385014,0.000479386,0.037666514,0.086051744,0.010743538,0.029916135,0.065224974,0.078431373,2.31E-06,0.079198473,0.290446841
154,9280,0,0,None,,,NaNe-Inf ,0.9697,0,dummy,"The anxiety caused by the accident, which appears to show no sign of diminishing, and its negative impact on the living conditions in the affected areas, may be the principal reason for the increase in poor reported health.",anxiety,accident,anxiety accident,6,0.88275392,0.190962099,0.218512898,0.262839879,0.360753221,0.381609195,0.800727934,0.514018692,0.072282299,0.4296875,0.1393268,0.525,0.486345904,0.24929972,0.16150816,0.450402145,0.964749536,0.314664702,0.154502892
155,9289,0,0,None,,,NaNe-Inf ,0.9993,0,dummy,The energy is going away from the source at the group velocity Cg.,energy,source,energy source,3,0.444915254,0.298657718,0.311804009,0.206151288,0.310626703,0.144307469,0.543283582,0.295615276,0.394736842,0.146292585,0.037685061,0.198071867,0.277097078,0.212910532,0.344586729,0.375675676,0.308310992,0.371191136,0.298265896
156,9309,0,0,None,,,NaNe-Inf ,0.9995,0.0001,dummy,This mild and relatively common form of acne is caused by cosmetics.,acne,cosmetics,acne cosmetics,8,0.190188172,0.062811565,0.071190211,0.176706827,0.13989071,0.101796407,0.205267938,0.092198582,0.086092715,0.455670103,0.179051663,0.225189581,0.265588915,0.30956848,0.048439182,0.025050779,0.19852448,0.128826102,0.208080808
157,9311,0,0,None,,,NaNe-Inf ,0.995,0,dummy,The light was radiating from the face of Jesus Christ.,light,face,light face,13,0.655804481,0.555321391,0.277256023,0.31433506,0.338114754,0.518018018,0.579487179,0.420042644,0.598802395,0.448460509,0.082902279,0.332968835,0.428973277,0.305475504,0.278416347,0.440175631,0.647011952,0.246376812,0.135427952
158,9319,0,0,None,,,NaNe-Inf ,0.9579,0,dummy,The output noise was caused by the biasing resistors and the shot noises of the base currents of Q1 and Q4.,noise,resistors,noise resistors,4,0.977418268,0.995288537,0.995691521,,0.997971864,0.829681275,0.983083307,0.970873786,0.943570768,0.996847912,0.987753253,0.997240645,0.892448513,0.981589923,0.999208548,0.992282249,0.994609712,0.993020263,0.994350934
159,9323,0,0,None,,,NaNe-Inf ,0.9627,0,dummy,The only light was from two turrets of bulletproof glass.,light,turrets,light turrets,13,0.999837294,0.994409421,0.997590503,0.995841541,0.995691372,0.996836129,0.999419256,0.999495179,0.999651621,0.999880611,0.890657855,0.989005635,0.975755961,0.981996727,0.99468437,0.989622537,0.999959238,0.992266161,0.997935893
160,9328,1,1,"KstestResult(statistic=0.15666666666666668, pvalue=0.788547961584593)","{'lognorm': {'s': 0.003828324760232046, 'loc': -50.0720929082714, 'scale': 50.655715802790084}}","         sumsquare_error        aic        bic  kl_div
lognorm       791.953153  18.554579  76.785464     inf
t             791.991674  18.765631  76.786339     inf
norm          791.996796  16.667701  73.896084     inf
chi2          793.884803  17.965672  76.829314     inf
gamma         794.307597  16.857374  76.838898     inf",inf,1,0,dummy,The widespread opinion that both protein and phosphorus cause calcium loss is examined.,phosphorus,calcium loss,phosphorus calcium loss,0,0.415294118,0.686847599,0.742616034,0.559859155,0.644599303,0.8046875,0.473479948,0.313069909,0.764705882,0.404276986,0.696571845,0.596190476,0.552738337,0.744615385,,0.420481928,0.107455373,0.670807453,0.902173913
161,9342,1,1,None,,,inf,0.9784,0,dummy,"Ambient vanadium pentoxide dust produces irritation of the eyes, nose and throat.",dust,irritation,dust irritation,2,0.557438795,0.893096765,0.914848698,0.898844745,0.702205882,0.705585888,0.534351145,0.798802395,0.849162011,0.276450512,0.766174801,0.689873418,0.817099567,0.711931444,0.668049793,0.581025874,0.385844749,0.668852459,0.722021661
162,9352,1,0,None,,,NaNe-Inf ,0.9569,0,dummy,The heat and pressure cause metamorphism to occur.,heat,metamorphism,heat metamorphism,7,0.993042378,0.990781425,0.996857731,0.998776384,0.998462368,0.998396151,0.996868172,0.997625613,0.993340733,0.999923083,0.999139237,,0.897009967,0.999887146,0.999896384,0.998557639,0.999931913,0.999976379,0.999870765
163,9357,0,1,None,,,inf,0.9984,0,dummy,Dogs develop a fever from stress and/or pain such as in a severe flea infestation.,fever,stress,fever stress,11,0.015350056,0.130895091,0.250281849,0.269879518,0.203193033,0.052857865,0.021115211,0.027768529,0.339622642,0.608510638,0.273526825,0.30860641,0.057591623,0.258215962,0.286956522,0.19549698,0.061779875,0.351894112,0.513944223
164,9366,1,1,None,,,inf,0.966,0,dummy,The weight of the concrete on the soft materials caused a second ground collapse on the following Sunday night.,weight,collapse,weight collapse,0,0.920554855,0.774681153,0.243452958,0.573699422,0.494570582,0.431352459,0.911448685,0.797850351,0.943232953,0.868258474,0.44414463,0.371196755,0.638489209,0.701517707,0.311740891,0.343822844,0.995538859,0.478417266,0.940975192
165,9370,0,1,None,,,inf,1,0,dummy,Every schoolchild is taught that the monsoons are caused by the change in wind patterns when a large body of warm air rises.,monsoons,change,monsoons change,0,0.000964287,0.000771024,0.003574224,0.01865369,0.00071066,0.001273738,0.001550477,0.00058337,0.000322645,7.38E-05,0.000892668,0.005620406,0.003833731,0.001127107,0.004567927,0.016759777,0.0001018,0.000304907,0.000377409
166,9372,0,0,None,,,NaNe-Inf ,0.9832,0,dummy,"Both reached the same basic conclusion, that the ship had been destroyed by a magazine explosion which was triggered by an external blast.",explosion,blast,explosion blast,5,0.584848485,0.756537192,0.715670436,0.722672065,0.825439783,0.861574777,0.616454229,0.732418525,0.697341513,0.577617329,0.585551331,0.665644172,0.464480874,0.578443114,0.810626703,0.747938751,0.068627451,0.65106383,0.721847931
167,9373,1,0,None,,,1.81E-41,1,0,dummy,"But just think, sadness leads to fear then fear leads to anger.",sadness,fear,sadness fear,3,0.035045607,0.088155587,0.025270758,0.039153439,0.058370044,0.036144578,0.032711218,0.074028225,0.065307113,0.04091509,0.046006209,0.043255626,0.128,0.009527771,0.054621849,0.02433972,0.036660423,0.068736142,0.136860774
168,9378,0,0,None,,,NaNe-Inf ,0.9632,0,dummy,By far the greatest damage has been caused by the illicit use of the hallucinogens.,damage,hallucinogens,damage hallucinogens,30,0.999160926,0.998548366,0.998483495,0.959488273,0.992232472,0.99765945,0.998742841,0.9976771,0.993616765,0.992813218,0.998106684,0.987570237,0.992952488,0.998432214,0.998285772,0.994166878,0.999643858,0.988305057,0.933260136
169,9379,1,0,None,,,NaNe-Inf ,0.9683,0,dummy,"The symptoms of H1N1 flu include fever, cough, sore throat, runny or stuffy nose, body aches, headache, chills, fatigue, and possibly vomiting or diarrhea.",flu,chills,flu chills,2,0.714285714,0.687890847,0.757352941,0.648011782,0.564910375,0.683794466,0.675917637,0.795904119,0.43803056,0.185557587,0.530991736,0.598501071,0.262790698,0.979161436,0.759592796,0.518579686,0.675537359,0.508695652,0.327976625
170,9394,0,0,None,,,NaNe-Inf ,0.9966,0,dummy,"The full amount paid to Aardman for the blaze, which was triggered by an electrical fault, was not disclosed.",blaze,fault,blaze fault,1,0.017734768,0.099199288,0.679120879,0.267045455,0.261176471,0.031163609,0.030277662,0.027120103,0.295065458,0.015309673,0.53915276,0.17162277,0.209580838,0.459016393,0.244712991,0.166666667,0.063680518,0.348263254,0.439160839
171,9403,1,1,None,,,inf,0.9897,0,dummy,"Most illnesses, including colds and flu, cause a toxic overload that also increases the stress on the kidneys.",flu,stress,flu stress,2,0.005934157,0.11902439,0.382544104,0.303448276,0.132147395,0.064802098,0.007493425,0.022888502,0.155609168,0.035347379,0.240110396,0.225494151,0.072762395,0.800336984,0.18,0.176503654,0.00154148,0.198193111,0.269023367
172,9415,1,0,None,,,NaNe-Inf ,0.9997,0,dummy,"This case arises from a December 21, 2005 automobile accident that resulted in the death of Larry Haynes.",accident,death,accident death,12,0.019950998,0.342592593,0.071877181,0.082044385,0.170860927,0.347994825,0.035267059,0.097744361,0.012289829,0.114420063,0.054861488,0.120800572,0.279151943,0.035179837,0.191763192,0.237543453,0.004804046,0.027058146,0.020321705
173,9427,0,0,None,,,NaNe-Inf ,0.9842,0,dummy,"Two of my girls had the high fever from vaccines, and our family doctor thought nothing of it.",fever,vaccines,fever vaccines,11,0.440983607,0.078751857,0.046865104,0.294736842,0.155382908,0.425187032,0.519765739,0.100706057,0.594795539,0.534779357,0.239230769,0.281260256,0.310954064,0.215123859,0.191759113,0.266467066,0.394257703,0.438566553,0.860573716
174,9434,0,0,None,,,NaNe-Inf ,0.9597,0,dummy,"Acne is caused by oily skin and often has black or whiteheads, inflamed sores, and infected sores along with scars.",acne,oily skin,acne oily skin,8,0.798008535,0.645822655,0.70523416,0.26993865,0.829015544,0.871794872,0.727447217,0.768094535,0.798525799,0.939226519,0.877862595,0.839066339,0.844966936,0.885668277,,,0.854256854,0.73512476,0.887166236
175,9438,1,1,None,,,inf,0.9613,0,dummy,"Excess oil, dirt and bacteria cause acne.",dirt,acne,dirt acne,0,0.504416961,0.924369748,0.982484948,0.983295368,0.93495935,0.892744479,0.651654412,0.902985075,0.913907285,0.191956124,0.830542532,0.891638902,0.882509304,0.837758112,,0.979803493,0.300236407,0.931845087,0.882420091
176,9452,1,0,"KstestResult(statistic=0.29, pvalue=0.10777088889451836)","{'cauchy': {'loc': 0.8668468043856657, 'scale': 0.10674659262018843}}","         sumsquare_error         aic        bic  kl_div
cauchy        933.036375  131.827638  79.874977     inf
t             981.751462    9.043817  83.786402     inf
norm          981.754203    7.040911  80.842016     inf
lognorm       982.411954    8.762569  83.799180     inf
gamma         987.253430    7.572537  83.892585     inf",NaNe-Inf ,0.9924,0.3405,dummy,The proposed permanent rules establish criteria and procedures for awarding grants to eligible applicants.,rules,criteria,rules criteria,0,0.309589041,0.706521739,0.974279034,0.860896445,0.924988495,0.808474576,0.360294118,0.627087199,0.996517028,0.37809648,0.934891486,0.924369748,0.7,0.731984829,0.952240566,0.868225292,0.250620347,0.933934357,0.841978287
