sentence_source	label	label_notes	sentence
4738	0	Comment:	"The scale of such landslides on natural slopes can be large enough to devastate entire villages or towns, such as the Huascaran Avalanche triggered by the Peru earthquake (1970, Mw = 7.8), or the complex slides caused by the Alaska earthquake in 1964 (Ms = 8.4)."
4751	1	Comment:	Chronic daily headaches are tension headaches or headaches which are caused by taking too many pain killers.
4762	0	Comment:	"A trend has been caused by the growing absolute numbers of young people on the planet, and by the rising unemployment rate."
4765	0	Comment:	Birth defects are caused by drugs that the persons have been exposed to before birth.
4773	0	Comment:	"In these cases of fever from constipation there are no local signs except, perhaps, a varying amount of tenderness over the sigmoid flexure of the colon, but only appreciable where the distension of gut is extreme."
4790	0	Comment:	"Toxoplasmosis is caused by infection with Toxoplasma gondii, an obligate intracellular parasite."
4794	0	Comment:	"Most importantly, the shock and anger caused by the surprise attack on Pearl Harbor united a divided nation and was translated into a wholehearted commitment to victory in World War II."
4797	1	Comment:	Morton's neuroma is the most common cause of localized pain in the third interspace and these diagnostic tests produce good indications of the condition.
4805	1	Comment:	"Furthermore, the substrate doping density at which impact ionization causes avalanche breakdown at the trench capacitor junction has been estimated."
4810	0	Comment:	"Major disasters like cyclone, floods and the storm surges, drought are caused by climate change."
4818	0	Comment:	Knee injuries from running are treated and prevented by following tips and performing stretches from Runner's World.com.
4823	0	Comment:	Ita s hard for me to fathom the craziness that has been caused by the H1N1 virus.
4827	0	Comment:	The displacement comes from low atmospheric pressure within the centre of the depression.
4846	0	Comment:	Dacryoadenitis is caused by local infection of the lacrimal gland by bacteria or viruses.
4849	1	Comment:	"Shortly after takeoff, an apparent systems malfunction has caused the inadvertent launch of an AIM-9 Sidewinder missile."
4850	0	Comment:	"After the war, as the Midway was preparing for retirement, she was called upon one last time to the Philippines to help with an evacuation after the eruption of Mt. Pinatubo."
4852	1	Comment:	The vibrations caused a violent twisting motion on the bridge.
4858	0	Comment:	To help doctors to know and cure headaches from medication overuse a revised criteria was published by the International Headache Society.
4873	1	Comment:	Head injuries are a common cause of unconsciousness and they occur in many sports like rugby and boxing.
4878	0	Comment:	The colouration has been caused by a blue dye.
4890	0	Comment:	"Occasionally, a dream proffers no solution but portrays only the anxiety which is generated by the conflict."
4912	1	Comment:	"Using the product around the house killed germs that were causing flu, colds or sore throat."
4944	0	Comment:	This consensus paper describes the essential skills that clinicians need to help persons who are experiencing grief after the death of a loved one.
4950	0	Comment:	"After making an impression the crowd with an a capella rendition of their national anthem, the South African were immediately under pressure."
4974	1	Comment:	"Recently, marketing spending translated into revenue."
4978	0	Comment:	"In reality, however, the drama has been caused by the erupting ash and smoke colliding with a lightning storm."
4980	1	Comment:	"Yet on the whole, given the constraints of sticking so closely to the original book, the developer has crafted a thoroughly pleasing puzzle adventure."
5014	1	Comment:	Corruption is one of the main causes of a global crisis that deprives more than a billion people of access to safe drinking water and more than 2.6 billion of access to sanitation systems.
5019	1	Comment:	"Many commercial soap, shower gel or cleanser products contain preservatives, colorants and chemicals that cause dryness, rashes, itchiness and roughness on the skin."
5031	0	Comment:	"For all the pain caused by the great recession, the job market still was not in as bad shape as it had been during the depths of the early 1980s recession, until now."
5033	0	Comment:	Landrieu where he saw firsthand the destruction caused by the hurricanes and the failure of the storm protection system.
5034	0	Comment:	Sea breezes are caused by cool and more dense air moving inland off the water.
5042	1	Comment:	"These germs cause several kinds of illnesses, such as diarrhea, meningitis or a cold."
5071	0	Comment:	"The brown areas are caused by drought, brown patch, take-all-patch, chinch bugs or grubs."
5080	0	Comment:	Many adults retain scars from acne breakouts during their teen years and feel marked for life.
5086	1	Comment:	"The slow suffocation of the cells swiftly cause unconsciousness and shock, soon followed by death."
5101	0	Comment:	"In these cases, the disappointment from the purchase is not forgotten over time, but rather accumulates."
5113	1	Comment:	"Unemployment, debt and poverty cause enormous stress."
5115	0	Comment:	The earthquake was caused by the Anatolian plate and the Eurasian plate moving past each other.
5122	1	Comment: modality is outside	"While it took only minutes for the Pacific tsunami and earthquake to cause havoc to the south coast of Samoa, the rebuilding and reconstruction efforts will take years."
5124	0	Comment:	Many more resources are required in order to stem the devastation that has been caused by the epidemic throughout sub-Saharan Africa.
5132	1	Comment:	"In one case, the waterjet caused a large gouge on the bottom side of a a copper/ wood/copper piece."
5133	1	Comment:	"Frustrations, threats, and conflicts cause stress."
5146	0	Comment:	"The damages caused by mudslides, tremors, subsidence, superficial or underground water were verified, as well as swelling clay soils."
5156	1	Comment:	The sound machine contained 10 sounds that his dog loved.
5176	1	Comment:	"The steam caused a backpressure on the VTD, resulting in the rupture disc opening."
5185	1	Comment:	His death during one of the Portuguese raids caused the abandonment of the settlement.
5209	1	Comment:	Exposure to vapor causes intense watering and irritation to eyes.
5230	0	Comment:	The scandals are caused by the young female celebs who 'inadvertently' reveal glimpses of their naked faces as they get out of limousines.
5232	0	Comment:	The infection was caused by the contaminated chopsticks used by the parent to feed her child.
5266	0	Comment:	"A University of Michigan study of 756 recently unemployed job seekers has found that medical and emotional fallout, including depression, from unemployment continued even after two years, when 71 percent were re-employed."
5268	0	"Comment: This cannot be Message-Topic since (1) Cause-Effect is a stronger relation, according to the Guidelines, and (2) discussions, quarrels, etc. are accepted as Messages only when the information is spread outside the participants. Here we have ""between""."	The accolade was decided upon after an intense discussion between about 200 members.
5271	1	Comment:	"Food poisoning is perhaps the commonest cause of abdominal pain, especially in the young dog or the scavenger type."
5292	1	Comment:	"Instead, the success of the revolution is the reason for the celebration."
5293	0	Comment:	I got a fever from exhaustion and it seems like I'm better but basically my body is suffering from major exhaustion so I'm always tired.
5299	1	Comment:	"The hinge caused a crack on the left side of my kindle, and Amazon has been horrible about helping with this issue."
5300	0	Comment:	Injury of patients of the Bikini accident has been caused by the radiation of the fallout in contrast to the atomic bomb injury at Hiroshima and Nagasaki.
5301	0	Comment:	The abdominal distention caused by the worms was slightly asymmetrical when compared with the normal fright-induced swelling.
5303	0	Comment:	"More than thirty people lost their lives in June, in the disaster caused by torrential rains in Hiroshima Prefecture, and in September more than thirty people lost their lives in the damage caused by the typhoon that swept through various regions, centering on Kumamoto Prefecture."
5322	0	Comment:	Learning about the dynamics of addiction starts from repairing the damage that has been caused by the addiction.
5332	0	Comment:	A febrile seizure is a convulsion in a child triggered by a fever.
5350	0	Comment:	"Recently, there is a movement afoot, instigated by the heterodox section of the community, as well as by the followers of the Gatha Alone Cultists to proselytise others to become ""Zarthushtis""."
5357	0	Comment:	"Regardless I got my life back, sadness from divorce is GONE I am thrilled I am not bleeding, dont need red shorts to walk my daughter to the park."
5360	0	Comment:	He is personally responsible for the carnage that has been caused by the fight.
5369	0	Comment:	Peters's pain and symptoms were caused by the automobile accident.
5393	0	Comment:	Sensitive pets experience rashes and discomfort from ticks and fleas.
5394	0	Comment: modality is outside	"Morning Sickness"" is a bit of a misnomer, as nausea from pregnancy; it can happen at any time of the day."
5397	0	Comment:	Some people took this as an indication that the increase was caused by the MMR vaccine.
5408	1	Comment:	"The wind caused a neat effect on the smoke clouds though, causing a corkscrew in the otherwise straight line."
5411	0	Comment:	"A women fear from darkness, insects, cockroaches, mice, lizards, spiders and more and more."
5423	1	Comment:	Bacteria and comedonal debris cause acne pimples or pustules (inflammatory lesions).
5440	0	Comment:	An oil spill caused by a collision between a ship and a barge closed the ship channel servicing the nation's second largest port.
5442	1	Comment:	"Excessive anxiety, worry or fear are among the causes of heart attack."
5452	1	Comment:	Medical bills make up half of bankruptcies.
5456	0	Comment:	"In reality, acne is caused by bacteria and oil on the skin."
5466	0	Comment: modality is outside	The 77-year-old is suffering from exhaustion and he will undergo medical tests.
5490	0	Comment:	We began to reverse the damage to one of the greatest rivers in the state caused by the construction of a dam nearly 70 years ago.
5496	1	Comment:	A loop emiting short flashes of light is projected onto volunteer members of the audience.
5498	0	Comment:	Earthquakes are caused by movement of the earth's crust along this fault.
5514	0	Comment:	"The tsunami was generated by an undersea landslide, which was triggered by the earthquake."
5530	1	Comment:	The dancing duo caused a stir on the 2008 series of the show with their infusion of classic Michael Jackson songs and dance moves mixed with bangra.
5550	0	Comment:	The deeper currents are caused by heat from the sun.
5566	0	Comment:	An alert victim with a broken neck or severely torn ligament has enough discomfort from the injury and muscle spasm to force him to hold his neck still.
5570	0	Comment:	The Affiliate Classroom promotes the direct sales and gets commission from the selling of products.
5571	0	Comment:	The act of repeated hand washing is the compulsive behavior performed in an attempt to remove the anxiety caused by the obsessive thought.
5587	0	Comment:	In relation to the catastrophe caused by the rains of recent days in the Sierra and Coastal zones of Chiapas.
5612	1	Comment:	The development of oil palm plantations is one of the biggest causes of rainforest clearance.
5617	1	Comment:	Asthma causes swelling and narrowing of the airways.
5625	1	Comment:	"The weekend snowstorm caused delays that had some passengers still stuck in Washington, DC on Monday night."
5632	0	Comment:	"Global warming pollution from cars, light trucks and SUV's is the single largest source of global warming pollution generated in Maine."
5639	0	Comment:	"Cervical strain results from the physical stresses of everyday life, including poor posture, muscle tension from psychologic stress or poor sleeping."
5640	0	Comment:	The reference clock signal originates from an internal clock source.
5658	1	Comment:	The chemical reaction in the water caused a bubbling affect on the surface.
5667	0	Comment:	The conflict is rooted in an ongoing refusal by the Palestinians and the Arab world to recognize the right of the Jewish people.
5672	0	Comment:	A spot fire is caused by burning embers being blown away by high winds that occur during bushfires.
5676	1	Comment:	A rock in the road caused an accident by breaking the rear wheel on the wagon.
5679	1	Comment:	Ditto for his funny turn as a man who instigates the kidnapping of his own wife in E Niwas's Love Ke Liye Kuch Bhi Karega.
5683	1	Comment:	"The explosion caused a gas leak on the pipeline near the village of Pouce Coupe, south of Dawson Creek."
5690	1	Comment:	A spaghetti pie served at a church dinner had caused the poisoning of one hundred people.
5696	0	Comment:	My dog has a fever from allergies he was given clavamox and a shot.
5705	0	Comment:	"The shooting stemmed from an argument the two students had ""in the community"" over the weekend."
5721	0	Comment:	Part of the problem is rooted in an ill-conceived state law.
5723	0	Comment:	An important challenge for the new administration was to address the insecurity and poverty caused by civil war.
5728	1	Comment:	Phone masts for the high-tech third generation mobile phones cause headaches and nausea.
5766	1	Comment:	"Various hormonal, bacterial and inflammatory disturbances cause acne."
5774	0	Comment:	Paralysis or convulsions are caused by hormone deficiencies and imbalances.
5792	1	Comment:	Conflict had caused the collapse of the Somali Republic.
5821	1	Comment:	The fatal mistake caused a quarrel between different companies.
5823	1	Comment:	Many disorders of the stomach and intestines cause nausea and vomiting.
5825	0	Comment:	These are all symptoms of the muscle paralysis caused by the bacterial toxin.
5844	1	Comment:	It was the destruction of the gold standard by the government that caused the unprecedented collapse in the world economy.
5845	0	Comment:	"Coughing from asthma is worse at night or early in the morning, making it hard to sleep."
5853	1	Comment:	The Obama administration supports ending the use of antibiotics for growth and feed efficiency in food animals.
5861	0	Comment:	"The primary electron beam was generated by an electrostatically focused electron gun, with a rhenium strip cathode."
5867	1	Comment:	"Higher doses of cocaine cause convulsions, severe maternal weight loss and increased maternal mortality."
5870	1	Comment:	A dog loose on the carriageway caused a five-vehicle crash on the M25 on Wednesday morning.
5881	0	Comment:	"In economic terms, pollution from fossil fuels is regarded as a negative externality and should be taxed."
5882	0	Comment:	"Third, air and water pollution from fossil fuels are a huge problem in China."
5889	1	Comment:	"In 1880, there was a strong typhoon and an earthquake that lead to the destruction of the instrument."
5902	1	Comment:	Speeding is one of the more obvious causes of pedestrian accidents.
5916	1	Comment:	"The high temperature caused a decomposition reaction, increased the inner pressure of the reactor, and resulted in a rupture."
5927	0	Comment:	The deterioration has been caused by an apparently endless recession.
5939	0	Comment:	"The scientific, yet understandable reasons of why the L*Bo Aid is so effective in eliminating and preventing elbow pain due to epicondylitis commonly referred to as ""Tennis Elbow"" and tendinitis."
5943	0	Comment:	The process departs from an inspiration and idea generation phase based on challenges the company faces in the coming years.
5945	0	Comment:	The decline has been caused by the immigration of lower ability immigrants.
5952	0	"Comment: The statutes and court decisions cause law (which means ""the rule of law"" - a state)."	"Instead, criminal law is set out in a diverse range of statutes and court decisions."
5954	1	Comment:	Infectious conjunctivitis is the most common cause of pinkeye around the world.
5956	0	Comment:	The singing comes from the substantial figure of Mole - Paul Smith in the normal world - who crams into his days a full-time job.
5969	0	Comment:	"The damage in Washington was so much less than the damage caused by the 1994 Northridge earthquake, despite that their magnitudes were so similar-- 6.8 vs. 6.7."
5982	1	Comment:	"In early 2007 renewed a coal mining activity in the region triggered the earthquake, although earthquake activity has been present in the area at least since white settlement first occurred."
5988	1	Comment:	"This bacteria causes skin infections, colds, or diarrhea."
5993	0	Comment:	"Brushing the air with both hands and coughing from the dust, it settled on both vehicles."
5997	1	Comment:	Anger leads to aggressions towards colleagues.
5999	0	Comment:	The former emission arose from the primary collisional excitation.
6009	0	Comment:	This sweet satisfaction was only troubled by the sorrow caused by the horrible attack on the person of a representative of the nation.
6018	0	Comment:	Many depression sufferers and their physicians revealed that insomnia was caused by depression.
6030	1	Comment:	The increased spending caused a strain on the state treasury as the Sultan was spending increasing amounts of time in the harem rather than leading the people.
6032	0	Comment:	My earliest research interest stemmed from an internship at Tall Timbers.
6033	0	Comment:	Here are some ways to avoid mindless eating and boost your weight loss from running.
6038	0	Comment:	The tides caused by the sun follow the exact same methods as those by the moon.
6049	1	Comment:	I forgot to shut the bathroom door before showering and the steam set off the smoke alarm on the wall between the bathroom and my bedroom.
6053	0	Comment:	Characteristics of a vacuum spark triggered by the transient hollowcathode discharge electron beam.
6077	0	Comment:	"Each year, many infants and toddlers die due to suffocation from breathing small objects into their breathing passages and lungs."
6082	0	Comment:	"Aware of the suffering caused by the destruction of life, I am committed to cultivating compassion and learning ways to protect the lives of people, animals, plants, and minerals."
6085	0	Comment:	"Even way back in the San Francisco earthquake, most of the damage was caused by fire after the earthquake."
6108	0	Comment:	"Liver cancer caused by HBV virus is among the first three causes of death from cancer in men, and a major cause of cancer in women."
6109	0	Comment:	"A common side effect of strict elimination after extended periods of use is headaches from caffeine withdrawal, which is also a clear sign of the addiction."
6110	1	Comment:	The war resulted in other collateral imperial conquests as well.
6126	0	Comment:	The light that is currently reaching the Earth was generated in the sun approximately 100000 years ago.
6130	0	Comment:	The bounded applicability of the Perceptron arose from the linearity of its modifiable decision rule.
6132	0	Comment:	The shock wave was generated by an explosive made from RDX.
6149	1	Comment:	"In a literature review of 875 cases of Merkel cell carcinoma, the tumor was the cause of death in 34% of these patients."
6153	0	Comment:	The instability grows from an perturbation whose initial amplitude is small.
6154	1	Comment:	"Both praise and blame cause concern, for they bring people hope and fear."
6165	0	Comment:	A method of mitigating the effect of a market spike caused by the triggering and the election of a conditional order includes monitoring conditional orders.
6173	0	Comment:	The deaths of Israelis caused by terror are permanent and irreversible whereas the hardships faced by the Palestinians are temporary and reversible.
6184	1	Comment:	Job dissatisfaction is one of the main causes of stress and stress is one of the main causes of illness.
6197	0	Comment:	"The stroke, which was triggered by a bout of chicken pox, also weakened her arteries so much that doctors said she had the brain 'of an 80-year-old'."
6210	0	Comment:	The delay in the progression of these applications has been caused by the original applicants.
6215	0	Comment:	Boslough and colleagues achieved fame more than a decade ago by accurately predicting that that the fireball caused by the intersection of the comet Shoemaker-Levy 9 with Jupiter is observable from Earth.
6226	0	Comment:	Here are reside meningococcal bacilli in the vaccine and it is accessible to bolt the ache or become a carrier of the ache from the vaccine.
6247	1	Comment: Good breeding causes certain behaviour. (It is an iffy diagnosis.)	Good breeding consists of concealing how much we think of ourselves and how little we think of the other person.
6253	0	Comment:	The bruises are caused by the attacker's fingertips pressing into the skin.
6259	1	Comment:	"Fog, rain, darkness, and or blowing snow lead to disorientation."
6263	0	Comment:	"Fungal growth and aflatoxin contamination are caused by the following factors: warm temperature, high humidity and poor soil condition."
6264	0	Comment:	The tides are caused by the gravitational force of the Moon.
6272	0	Comment:	Reducing the harm caused by the War on Drugs is a big task.
6301	1	Comment:	"When these fuels are burned, they create air pollution that contributes to global warming and causes smog, acid rain and respiratory disease."
6310	0	Comment:	My friend got a rash from a mosquito bite and Westcort helped her but it left a scar so she also put on Mederma after the rash went away.
6319	1	Comment:	"These germs cause illnesses ranging from common ailments, like the cold and flu, to disabling."
6321	0	Comment:	"The greatest impact of the tsunami was generally in an east-west direction, so the havoc caused by the tsunami along the southwestern shores of Sri Lanka was not as severe as along the eastern coast."
6331	1	Comment:	Scleroderma is a disease of the body's connective tissue that causes thickening and hardening of the skin.
6340	0	Comment:	"The cramps are caused by the anxiety reaction but because the sufferer has high anxiety, they can be interpreted in other ways; fears grow and the anxiety worsens."
6357	1	Comment:	"A fuel leak in one of the C-17s caused a delay on the morning of Nov. 7 as the crew was preparing for departure for Cairo, Egypt."
6358	1	Comment:	Pinworm infestation is very rarely fatal; death and morbidity are from secondary infection.
6366	1	Comment:	"The drugs he sold had caused the overdose death of Matthew Lessard, 19, of Lowell."
6367	1	Comment:	The jar from the fall had caused a subdural hematoma on the right front side of my brain that shows up in the CT.
6385	0	Comment:	Earthquakes are caused by the discharge of accumulated along geologic faults.
6390	0	Comment:	Oscillation of the lever caused by the swinging of the pendulum.
6391	0	Comment:	"Method according to claim 1, characterized in that the time duration of the quality reduction is limited at least to the duration of the interference triggered by the switching process."
6396	1	Comment:	Student protests are turning into a Twitter revolution in Moldova.
6407	1	Comment:	"Nasal dryness causes nosebleeds, coughing, wheezing, and other short-term respiratory problems."
6411	1	Comment:	"Colds and flu cause inflammation of the mucous membranes of the nose, throat and mouth."
6423	1	Comment:	Defra identified the different noises made by dogs and the meanings behind them.
6433	0	Comment:	The Maryland Department of the Environment has already worked to reduce the amount of pollution from sources like cars and factories.
6434	1	Comment:	"Soya farming is one of the main causes of tropical deforestation, which currently produces a fifth of global climate change."
6436	0	Comment:	The encroaching darkness has been caused by the twin horrors of war and a mysterious plague.
6454	1	Comment:	"Alzheimer's disease is a degenerative brain disorder that results in memory loss, impaired thinking, difficulty finding the right word when speaking, and personality changes (see ""Warning signs of Alzheimer's disease,"" below)."
6457	0	Comment:	The clock signal was generated from an external cavity semiconductor laser.
6463	0	Comment:	The landslides caused by these earthquakes and aftershocks were concentrated along the mudstone and sandstone surfaces.
6465	1	Comment: the man action has caused the thump (noise).	The desperate man who had clung to the stump had battered the rocks with a shuddering thump.
6469	1	Comment:	"Systemically, dust and fume cause irritation of the upper respiratory tract, metallic taste and nausea."
6473	0	Comment:	"The dust, noise, and sleep deprivation produced by the construction are intolerable."
6486	1	Comment:	The transmitter sends a radio signal to the doorbell radio receiver inside the building.
6496	1	Comment:	They are all in on it and the same people who caused the destruction of the economy are still running the show so they can keep us down and buy up the country cheap.
6500	0	Comment:	"In two of the cases reported in the media, an older woman's baby was stillborn because of an abnormal placeta, and one of the miscarriages was caused by the umbilical chord encircling the fetus."
6502	0	Comment:	"When it was closer she saw the light was coming from a flashlight being carried in the mouth of a large black Scottie dog, its muzzle gray with age."
6522	1	Comment:	Vulvodynia is the cause of chronic vulval pain in the absence of skin disease and infection.
6529	0	Comment:	Olympic chiefs are worried about the environmental damage caused by the Olympic flame.
6530	0	Comment:	"The log truck caught fire after the collision, but the 35-year-old driver escaped before the cab became engulfed in flames."
6533	0	Comment:	"I have an additional concern about body exposure to any electromagnetic radiation, from computers and cell phones held next to the body."
6535	0	Comment:	"The spill was caused by a leak in a Kuwaiti tanker carrying 160,000 tonnes of crude, after it collided with a dredger further south on December 14."
6546	1	Comment:	"Josie Cormier, succumbed to peer pressure and now hangs out with the popular crowd that often instigates the harassment."
6554	1	Comment:	"Her unexpected elimination caused a riot on the Internet, and one blog site (SOHH.com) referred to her elimination episode as the one where the show lost all credibility."
6561	0	Comment: Why not Cause-Effect?	"I changed the balance of the flavours through my selection of bread, and got an increase in the sweetness with a choice of raisin bread."
6572	0	Comment:	Our inquiry into the city's job creation funding came from a reader's tip.
6573	0	Comment:	It is very natural and normal to feel grief and sorrow after the loss of a pet.
6580	0	Comment:	The irritation from the chemicals in the tobacco is considered to be the number one contributing factor.
6582	0	Comment:	"The smell was radiating from all directions, from every tree and branch."
6601	0	Comment:	Thousands of women suffer headaches from caffeine withdrawal as a result of this study.
6608	1	Comment:	Up to 85% of viruses that cause respiratory illness are identified by the technology.
6644	0	Comment:	The disruption has been caused by the freak storms and flash floods overnight.
6645	0	Comment:	An organization with the mission of allowing a safe haven for parents to share their grief after the death of a child.
6649	0	Comment:	I have been talking extensively here about the disruption that has been caused by the Brazilian Air Traffic Controllers white strike.
6652	0	Comment:	Air pollution from coal fired sources is so serious we can not afford a policy that backslides in any way.
6667	1	Comment:	Many viral infections that cause rash resolve within several days and require no medication.
6687	1	Comment:	The kind of treatments necessary to kill the bacteria which cause acne breakouts must be prescribed or administered by a medical professional.
6701	0	Comment:	"Blinking is caused by the eyelids sliding down over the positively charged cornea, whereas saccade potentials are caused by changes in the orientation of the corneoretinal dipole."
6702	1	Comment:	The surprise visit caused a frenzy on the already chaotic trading floor.
6707	0	Comment:	An agenda of deeper reforms can boost public confidence even as it undoes a lot of the distress caused by the financiers and bankers.
6710	0	Comment:	Be sure to drink plenty of water to prevent running a fever from dehydration.
6726	0	Comment:	"The consequences of the injuries caused by the bike-accident in February, fractures in the area of head and neck, unfortunately have turned out to be still too severe."
6744	1	Comment:	"The amide-linked local anesthetics, bupivacaine and ropivacaine, cause depression of cardiac contractility and dysrhythmias."
6751	0	Comment:	"Aware of the suffering caused by unmindful drinking, I am committed to cultivate good health, both physical and mental, for myself, my family, and my society."
6770	0	Comment:	Oak root and chamomile provide a gentle astringent that helps reduce inflammation and calms skin irritation from the sun and environmental pollutants.
6774	0	Comment:	The colitis usually is caused by taking antibiotics.
6786	0	Comment:	"The halting of easy profits from inflation brought on a banking crisis, which resulted in a complete restructuring of the industry during the late 1990s."
6788	0	Comment:	"Overall, the fire after the earthquake burned out 7456 houses in over 530 localities."
6800	0	Comment:	The northwest swell was generated by a powerful storm off Japan on Jan. 5 and gained strength last week.
6804	1	Comment:	"In the same way that diet and stress effect facial acne they also effect body acne therefore the basic ""clear skin rules"" of cutting out greasy, fatty foods, and sugary foods as well as trying to reduce everyday stress apply to body acne as well."
6830	1	Comment:	The wire had caused a slight injury on the ventral side of the neck and at the base of horns.
6838	1	Comment:	Special articles specifically on gas corrosion and stress corrosion are also available in the literature.
6840	0	Comment:	Recent traffic studies by the department show that a majority of the accidents are caused by drivers.
6842	0	Comment:	Chest pain from indigestion feels like an intense burning and is usually accompanied by regurgitation and gas.
6852	0	Comment:	"It was intermittently wet and dry, and almost always followed with a whine and often a few tears from the terrible pain."
6853	1	Comment:	"The mite's burrows, fecal matter, proteins and eggs cause itching, rashes and sensitivity."
6860	0	Comment:	"Thus previous scientific estimates had overstated the devastation caused by the asteroid, since topographic and ecologic factors contributing to the result had not been taken into account."
6863	1	Comment:	The analysis device instigates the termination of the connection.
6868	0	Comment:	Either we saw our mothers show fear from bugs /spiders/cockroaches and learned to fear them irrationally.
6883	0	Comment:	"It's common to get a slight fever from immunizations, which can make them uncomfortable."
6884	0	Comment:	They are intentionally sewn larger than the pillow to accommodate for shrinkage from washing.
6894	1	Comment:	Heavy thunderstorms caused cancellation of races later in the afternoon preventing the Masters Mens fours and Masters Womens and Womens eights from racing.
6898	1	Comment:	"Actually, the earthquake is largely from a global company that had interests insured in China, whereas the snowstorm losses are exclusively from a variety of Chinese companies that we had relationships with for some year."
6911	1	Comment:	By avoiding or limiting contact with trash the chance of contracting germs that lead to sickness or disease is decreased.
6918	0	Comment:	"In the years since the ADM scandal of the 1990s, the calamities caused by the subversion of the food resources of masses of people to the private profit interests of a few has reached new heights."
6920	1	Comment:	"The living vaccine, caused a sharp temperature elevation on the day following the second injection."
6926	0	Comment:	"In a person who already has some neck tension from stress, such an event can lead to a long-term increase of neck tension."
6928	0	Comment:	The first order of business when a patient complains of palpitations is to check whether the palpitations are caused by a heart rhythm.
6932	0	Comment:	"The miscarriages are caused by one time, non-repeating genetic problems."
6933	0	Comment:	"It found the net aggregate economic benefit to native-born Americans from the enormous influx accidentally triggered by the 1965 immigration is nugatory-less than $10 billion a year, in an economy of $10 trillion."
6959	0	Comment:	McGee's talent stemmed from mother's teaching.
6961	0	Comment:	Harbor Beach man pleads in case that stemmed from dog attack on tot.
6970	1	Comment:	Sinusitis and tinnitus cause stress or anxiety.
6978	1	Comment:	"The cool fog of the summer morning had inundated the fabric of the blimp's coverings with excess moisture, adding additional weight to the aircraft."
6982	0	Comment:	The perturbations caused by the substorm related field-aligned currents are most notable in the east-west deflections of the geosynchronous magnetic field.
6990	1	Comment:	Xanax works by changing brain chemicals that cause stress and anxiety.
6994	1	Comment:	"However several species of fungi, insect, and bacteria cause mortality or reduced growth of the tree."
7001	0	Comment:	The author clearly got a great deal of pleasure from the work and did not allow his vast amount of material to force him into shallow generalizations.
7002	0	Comment:	"General information about the infection caused by the bacteria called Salmonella, when food is eaten raw or undercooked."
7003	0	Comment:	"All the profits from the books listed below are donated to the Norman Historic Preservation Program, Inc. (NHPP) to be used toward the renovation of the old Norman High School as a children's educational center and museum."
7015	0	Comment:	Gaza following the widespread destruction caused by the Israeli invasion.
7026	0	Comment:	The hole has been caused by the accumulation of dust into planets like Earth.
7028	1	Comment:	Sigmoid colon diverticulitis is the most common cause of acute pain in the left lower abdomen in older adults.
7029	1	Comment: calm is state	"The relative calm produced by the Shia ceasefire has coincided with what the CIA is now calling the ""near strategic defeat"" of al-Qaeda in Iraq."
7033	0	Comment:	"We are aware that acne or pimples are caused by hormonal imbalance, improper skin care or bad eating habits."
7037	0	Comment:	My grandmother is beautiful too but she has a lot of wrinkles from the sun.
7045	1	Comment:	The confrontation between Martyn and Liz earlier ended with a struggle that resulted in Martyn's drowning.
7049	0	Comment:	"The Lancet study already demonstrated that, as of July 2006, the deaths caused by the U.S. invasion of Iraq rivaled the death toll of the 1994 Rwandan genocide."
7055	0	Comment:	A 3-year-old boy sustains a chemical burn after the spilling of bleach onto his lower extremities.
7063	0	Comment:	I get severe headaches and dizziness from colas and drinks with nutrasweet (aspartame) and splenda (sucralose).
7086	0	Comment:	For a few more years the surplus is generated by the excess of Social Security tax revenue over benefits paid to today's elderly and disabled.
7088	0	Comment:	"The decline in populations has been caused by the influx of industrial and resident waste water, sludge sedimentation, and land reclamation."
7091	1	Comment:	A lamp emiting a strong white light is placed on an mobile block makes it possible to the scanner to sweep all the document.
7095	0	Comment:	"Relena's head was bowed, though the heat was radiating from the young princess in waves."
7097	0	Comment:	"In many patients, the disease caused by the H5N1 virus follows an unusually aggressive clinical course, with rapid deterioration and high fatality."
7108	1	Comment:	Agriculture has again become a producer of renewable domestic energy to offset supply disruption and stabilize fuel prices.
7117	0	Comment:	"Losing land to new white settlers, non-payment, past broken treaties, plus food shortages and famine following crop failure led to great discontent among the Dakota people."
7119	0	Comment:	"Some people voluntarily get involved with politicisation, while others become victims of circumstances created by the politicisation."
7121	0	Comment:	"Polar bears and hippos have joined the ranks of species threatened with extinction from climate change, unregulated hunting and other dangers created by humans."
7125	0	Comment:	"Most of the excitement came from the anticipation of winning a nice prize, all for the sum of one dollar."
7131	0	Comment:	"Progress comes from constructive competition, and churches and religions can benefit greatly from it."
7132	1	Comment:	"The concrete sidewalk radiated heat like a furnace, and there was no relief in the shade of a large crepe myrtle tree as they walked under it."
7135	0	Comment:	The fire started with an explosion in the cargo hold and spread across the ship within 10 minutes.
7140	0	Comment:	Villagers live in constant terror of indiscriminate gunfire which fills the nights throughout Chechnya.
7148	0	Comment:	There was an the outrage from the sexism crusaders.
7150	0	Comment:	"His highly original and topical act reaches from the top of the corporate ladder into blokes' sheds, leaving his audiences aching from laughter."
7158	0	Comment:	Videotape is a fragile medium subject to damage and deterioration from exposure to poor environmental conditions and inadequate handling practices.
7161	0	Comment:	Most of the steam comes from a volcano's magma.
7163	1	Comment:	When I start the engine the car makes a screaching sound.
7167	1	Comment: Personality is a state	"The enclosed community produced the enclosed personality, and vice versa."
