sentence_source	label	label_notes	sentence
3278	9	Comment:	The owner returns the amount paid by way of guarantee deposit, within 31 days after the occupants' departure from the property.
3279	9	Comment:	Most ticking is made of synthetic fibers like polyester, or acrylic.
3280	6	Comment: prototypical example	The pizza was contained in a large, recyclable cardboard box, and the sugar was packaged in a recyclable paper bag.
3281	3	Comment:	One of the guards at the entrance of the supermarket said it had been the same scenario on Saturday with a long queue for sugar being the order of the day.
3282	6	Comment: prototypical example	The painting was in a trunk next to the bed.
3283	4	Comment:	Thus, the interpretation of a battery of psychological tests depends on who does the interpreting.
3284	7	Comment: Assumed that strategy is a document, or is in a document.	In this strategy we set out the main issues, priorities and tasks.
3285	1	Comment:	The fire is caused by overheating of connections, which is cause by its turn by poor ohmic contact.
3286	3	Comment:	The subject first moves a foot in order to take a step.
3287	1	Comment:	Figure 9 shows the average delays obtained with this policy as compared with those of the previous subsection.
3288	4	Comment:	By the end of 1559 the whole bench of catholic bishops had been replaced.
3289	0	Comment: does trip here refer to 'journey' or group?	The trip of two mountain goats to was also a subject for discussion.
3290	1	Comment:	Space shuttle science shows how 1908 Tunguska explosion was caused by a comet.
3291	4	Comment:	The result is an exciting melee of influences, all bound together by the unswerving class and charisma of Kinny's persona.
3292	1	Comment:	Cobalt metal fume and dust cause upper respiratory tract irritation, chronic interstitial pneumonitis, and skin sensitization.
3293	9	Comment:	The leeward barchan runs away from the windward barchan because of the inverse relationship between velocity and height.
3294	1	Comment:	Every child and young person seen at Starship with intoxication from alcohol or illicit drug use had a social work assessment before leaving the hospital.
3295	9	Comment: the coffee is produced from different species of beans.	Paradise Coffee is one producer that offers several coffees produced by different species of beans.
3296	6	Comment: Assuming a pack is a unit of packaging.	Accompained by two Seneca Indians, he set out on snow shoes with a forty pound pack of clothing and books to traverse that long and perilous trail.
3297	5	Comment:	We inserted some sound into the blackboard announcements.
3298	4	Comment:	Only then did I notice an ambush of tigers pacing us on the far shore.
3299	5	Comment:	Thus, during long-term operation of a reactor with a sodium coolant, the radionuclides migrated into stainless steel up to a depth of i00-ii0 ~m.
3300	9	Comment:	The title originates from an Ohioan urban myth.
3301	9	Comment:	The photos from past events were printed and on display in the fellowship hall for several weeks during the 60th anniversary celebration in Sept 2006.
3302	0	Comment: tree bark is a substance not a part.	The original santur was made with tree bark, stones and stringed with goat intestines.
3303	7	Comment:	The second accident was reported on radio and television morning shows.
3304	0	Comment: desk is not a container (a) is not satisfied	His place was in the desk in front of me.
3305	3	Comment:	A sailing boat has the large mainsail, a smaller foresail and perhaps a large balloon-like spinnaker at the very front.
3306	0	Comment:	Some time in 2002, the chief executive of this corporation sought and received board approval to construct a modern training school for its staff.
3307	6	Comment: prototypical example	I gave him a bottle with very cold water in it yesterday because it was so hot out when I took him for a walk.
3308	7	Comment: We presume this is the text of the study, not the activity; thus (d) is satisfied.	The new study provides insight into how the first flowering plants evolved from pre-existing genetic programs found in gymnosperms.
3309	9	Comment:	The victim ran away from the perpetrators so quickly, he ran out of his shoes.
3310	2	"Comment: It can't be ""their language"" unless they use it."	After this preliminary identification of the Hittite people and their language, we had more confidently approach the story of their rise to fame.
3311	9	Comment:	Upon completion of the activity, the employee supervises the exit of the group from the facility.
3312	5	Comment:	A train ran into a truck, leaving 14 dead.
3313	3	Comment:	Muscles are the parts of the body that allow us to move in positions such as sit, stand, walk, run, bend, and reach.
3314	2	Comment:	This website is the best tool for artists, labels and fans alike.
3315	3	Comment:	The mobile crane can be used for demolition or earthmoving as the hook at the end of the crane can be changed to a ball or wrecking bucket, dependent on the crane hire job.
3316	3	Comment:	The room includes a queen bed, shower and tub and sitting room with sofa bed.
3317	0	Comment: the machine is not a real product	Over much of the past decade, the leader has methodically fashioned the party into a re-election machine.
3318	6	Comment: prototypical example	Oh, so this was all about a trash bag with money in it.
3319	5	Comment:	I went to a bank and got $100 worth of pennies in those rolls, emptied them out, then put all the loose coins in a sack, and delivered them to Mr. Giles's office at the league headquarters in Carew Tower.
3320	9	Comment:	As the ship drew from the harbour more, the helmsman turned 'round easily.
3321	7	Comment:	"The most successful action films were about a man called ""Rambo""."
3322	1	Comment:	With the pollution caused by the buring of coal, the light-colored tree trunks became darker due to soot.
3323	0	Comment:	He stirred the oil, garlic and cumin seeds together in a dish large enough to hold the sardines in a single layer.
3324	3	Comment:	The media is the middle part of the artery, made up of a layer of muscle and elastic tissue.
3325	1	Comment:	Continued exposure to higher concentrations of the gas cause disorientation, convulsions, unconsciousness and death.
3326	4	Comment:	I was hoping to find yet another bed of clams, but no luck.
3327	5	Comment:	The war refuges migrated into the Southern region to avoid battles.
3328	4	Comment:	A swarm of ants in the search for food shows the remarkable capability of finding shortest paths between a found food source and the anthill.
3329	5	Comment: both are abstract	The scientists poured money into pint cancer research.
3330	7	Comment:	The programme depicts the adventures of a mysterious, humanoid alien.
3331	1	Comment:	These chemical studies were directed toward proof of structure of the indole components of the seeds.
3332	1	Comment:	The riot was instigated by the clergy of the Church of England with the active support and collaboration of the magistrates.
3333	3	Comment:	The skydiving scene was the best part of the movie.
3334	0	Comment: Participation is a relation generally different from all our Nine. Component-Whole may be close sometimes.	The farm is participant in forestry and there have already been planted around eight thousand plants.
3335	1	Comment:	But the discomfort caused by the ointment and the duration of treatment often result in non-compliance.
3336	1	Comment:	Menopause and PMS cause stress and anxiety even without imbalanced hormones.
3337	0	Comment: weeks is not a product	The arrest completes a dismal past five weeks for the 25-year-old.
3338	4	Comment: modality is outside	Along with the terracotta army, comes a shuffle of terracotta bureaucrats: identified by the knives hanging from their belts, which would have been used to correct mistakes written on strips of bamboo.
3339	1	Comment:	The killings resulted in indiscriminate firing by unknown people in Garden area of the city.
3340	7	Comment:	It is an online publication dedicated to informing the world about the numerous state violations of citizens' rights.
3341	1	Comment:	The cow makes a sound called lowing, also known as mooing.
3342	6	Comment: no movement	Finally, they found out that the letter was placed inside a pocket notebook that Donna owned.
3343	8	Comment:	The dissolution plan has been presented by the special study committee that was responsible for producing it.
3344	1	Comment:	Flashes are caused by the vitreous gel tugging on the retina.
3345	8	Comment: the plant is a product of the efforts of people in the country	The country has constructed a thermal plant in Takoradi to supplement its power supply needs.
3346	3	Comment:	Next, I adjusted the screw of the lifter magnet to be about 20mm above the top surface of the adjustable arm.
3347	6	Comment: prototypical example	The Scorpio single was in a bin with around 6 zillion 45s.
3348	5	Comment:	He took his son to the ancient temples in Cambodia.
3349	4	Comment: A wing is a military unit.	The first fighter wing of these planes is already in service.
3350	1	Comment:	Information about Salmonellosis, an illness caused by a bacteria found in raw food, soil, or water.
3351	0	Comment: gentleman is not a producer	In the book, a distinguished country gentleman becomes a knight after reading too many chivalric novels.
3352	1	Comment:	Natural Liver Cirrhosis Treatment Liver cirrhosis is a degenerative inflammatory disease that results in hardening and scarring of liver cells.
3353	2	Comment:	The game designer also uses a very specific tool for his work.
3354	5	Comment: E-D's b.1 allows both to be abstract	Many investors' funds are pooled together and the fund managers invest all the money in a diversified basket of investments.
3355	6	Comment: prototypical example	"The brochure shows, in one embodiment, a vase with flowers inside a ""cut flower"" sleeve with the sleeve tied with a ribbon about the neck of the vase."
3356	8	Comment: monkey satisfies (a)	The Sun displayed a design by a macaque monkey.
3357	6	Comment: prototypical example	Each person's name was in a box.
3358	0	Comment: violates b.1	The day-old baby was taken into intensive care.
3359	3	Comment:	The trucks are comprised of smaller parts, including axles, bushings and kingpins.
3360	5	Comment:	An American student fell drunkenly into the city's Main river.
3361	1	Comment:	And these gases cause evaporation of water from sea and soil.
3362	5	Comment:	She put her jewels back in the casket, and dressed herself in the plain black gown.
3363	3	Comment:	The dentate gyrus is a part of the hippocampus, the main memory structure, and has been shown to play a role in the forming of new memories.
3364	5	Comment:	Bolus was injected into ports above the filter set.
3365	9	Comment:	Concrete is made from cement, aggregates (gravel and crush- ed stones) and water.
3366	0	Comment: Ditto.	Congregational clergy of various denominations were surveyed to assess their understanding and experience of trauma.
3367	3	Comment:	The small spring of the percussion hammer then forces the latter downward into the head of the striker, thus firing the mine.
3368	1	Comment:	I am currently taking a medication which causes tingling in my hands and feet, but I also have vitamin d deficiency r/t hyperparathyroidism and my calcium is up and down.
3369	5	Comment:	Investment flows into emerging markets.
3370	5	Comment:	The mechanism transported dust into shadowed regions.
3371	4	Comment:	Both are driven to play a leading role in the five-strong bratpack of teenagers who have the game's future in their hands.
3372	5	Comment:	Squeezed growers have put plight to the city dwellers.
3373	1	Comment:	But by far the most frequent tsunami-maker is the buckling of the seafloor caused by an undersea earthquake.
3374	2	Comment:	To use it, a person applies the vinegar to a cotton ball and then swabs the vinegar on the affected area.
3375	7	Comment:	A political blog is a common type of blog that comments on politics.
3376	3	Comment:	"So, it is quite possible for ""nonviolence"" and ""grave violence"" to slip back and forth in the mouth of the same person."
3377	1	Comment:	A magnetic bracelet helps the pain from stroke in your arm.
3378	1	Comment:	Dalindyebo R900-million and the tribe a further R80-billion in compensation for the humiliation caused by the monarch's criminal trial.
3379	7	"Comment: A collocation: ""war of words"". Quite metaphorical."	A war of words erupts between Sinn Fein and the DUP over the devolution of policing and justice powers to Northern Ireland.
3380	9	Comment:	The duration of the visa is estimated from the first exit of the applicant from the country after issuance of the visa.
3381	4	Comment: A collective name.	A few crappie on Tuesday (June 24) were found among flooded willow trees, presumably feeding on the recent hatch of mayflies (willow flies) that occurred on Sunday and Monday.
3382	3	Comment:	Her bathing suit was pulled off her shoulders and her back, a ruddy, orange brown, set off by a string of creamy pearls, shone in the sun.
3383	4	Comment:	By tacit approval, an order of preaching heretics who deny the infallibility of the Bible, an order of drunken and adulterous clergy, are permitted, and are at this moment holding benefices and preaching in the Church of England.
3384	3	Comment:	The pig rooted around in the dirt with its snout.
3385	4	Comment:	The Government spent nearly 10m euro of taxpayers' money this year to cover the salaries of the ever-increasing coterie of special advisers.
3386	4	Comment:	India plans to build a constellation of seven geo-stationary satellites at a cost of Rs 1,600 crore to meet the navigational system requirements in cars, trains and aircraft.
3387	0	Comment:	The sales cycle has shortened from several months to weeks.
3388	3	"Comment: ""blade"" seems to denote the whole weapon, not just its blade."	Alexandros caught blade by the haft as it fell.
3389	0	Comment: The study is the content of the paper, not the topic --- topic would be biology, history, standards etc.	The study on which this paper is based was prompted by concerns about marking standards.
3390	2	Comment:	Before heading down the phone operator career path, you need to examine whether you possess the skills for this type of position.
3391	0	Comment: Here 'trust' is not a collection of employees.	Also, every employee who is a participant in the trust automatically has a beneficial interest in the ownership of the agency.
3392	6	Comment:	Ken put a thermometer in a glass filled with hot water.
3393	6	Comment: prototypical example; the modality is outside	The bottles contained a substance authorities believe is human fat.
3394	6	Comment: prototypical example	The detector module including a preamplifier was inside a laboratory oven.
3395	3	Comment:	The mentor session was the best part of the conference.
3396	3	Comment:	The concept car Acura TL features a wiperless windscreen using a series of jet nozzles in the cowl to blow pressurized air onto the windscreen.
3397	6	Comment: prototypical example; this is an ok sentence: NP1 V NP2 with a big nominalisation as NP1.	Stirring the hot popcorn around in a kettle drizzled with sugar, salt and oil evenly coats the popcorn.
3398	3	Comment:	After arriving on the bottom at the wreck site, the first team of divers must check the anchor of the boat for security.
3399	3	Comment:	The tiller of the stonebow is curved downward between the latch and the prod.
3400	3	Comment: Not a collection: there is structure here, organisation.	However, the exact active site configuration of enzymes in vivo is very difficult to address for two reasons.
3401	0	Comment: A type of subculture.	Part of the task which the authors set themselves is the delineation and validation of the idea that a subculture of violence exists.
3402	6	Comment: prototypical example	The rootball was in a crate the size of a refrigerator, and some of the arms were over 12 feet tall.
3403	0	Comment: name is not a product	The author's name gives her work a brand image that informs consumers' choices of literary and artistic works.
3404	5	Comment:	The newborn arrived into this world with gifts and talents.
3405	0	Comment: manner	In the healthy heart, the left ventricle performs a systolic wringing motion, with a counterclockwise rotation at the apex.
3406	9	Comment:	The radiation burst was coming from a supernova remnant known as N49 in the galaxy known as the Large Magellanic Cloud.
3407	7	Comment: black could be left out of e2.	His novels and stories often have to do with black comedy, parody, satire, and Zen Buddhism.
3408	1	Comment:	Water erosion is the detachment and removal of soil material by water.
3409	5	Comment: movement	Two days later, the salt water fish was put into a fresh water pound.
3410	1	Comment:	Lesions involving the medial part of the premotor cortex, the supplementary motor area (SMA) and the rear portion of the medial part of the precentral gyrus caused a contralateral, severe leg-predominant hemiplegia, distally predominant and a less severe proximal weakness of the arm.
3411	3	Comment:	The pins of this socket are as thick as the pins of an IC.
3412	6	Comment: the book holds the bacon	A rasher of bacon was found in a returned book by a Worthing librarian.
3413	4	Comment:	The frenetic jostling for elbow room among the ratpack of photographers is more usually the case.
3414	7	Comment:	Their marriage became the topic of conversation in all circles of society.
3415	1	Comment:	Examining the disruption caused by pupil mobility.
3416	8	Comment: (a), (d) satisfied	These brothers were the first to invent a working airplane.
3417	3	Comment:	The hardness of a piano hammer has a great deal of influence on the resulting piano sound.
3418	1	Comment:	The second injury also started from the aforementioned collision, but has only recently re-surfaced.
3419	1	Comment:	Production and investigation of such a detector arose from an inadequate sensitivity of a commercial p-type Si detector.
3420	2	Comment:	The workmen applied a blowlamp to the pipes which were lagged with felt.
3421	8	Comment: device is a product	The group has thrown together a neat prototype device that could possibly be the future of casinos.
3422	0	"Comment: Violation of ""(f) Properties, capabilities, aptitutes, skills, attitutes etc. are not acceptable as Instruments."""	The director, Robert Connolly, who co-wrote the script with David Williamson, assembles the pieces with great methodical logic.
3423	3	Comment:	They looked very closely at the white of the eye, and saw lines that look like tiny pink threads.
3424	5	Comment:	Illegal overcharge was passed on to the customers.
3425	0	Comment: layout is a property	However, apart from visual design elements, one also gets creative with the layout of the site.
3426	2	Comment:	This is completed by students using the online system.
3427	5	Comment:	A few space probes have been placed into orbit around other bodies.
3428	9	Comment:	The statement below comes from the Morristown Humane Society website.
3429	3	Comment:	A longer probationary period for new teachers, placing experienced teachers on probation following several years of unsatisfactory evaluations, and new alternative ways for certification are parts of the proposal.
3430	8	Comment: no evidence for product-producer	Art, a concept separate from both artwork and creator, thus exists as the source for them both.
3431	0	Comment: It could have been Component-Whole, but e1 does not comply with restriction (a); negation is outside	Discovery consists of seeing what everybody else has seen and thinking what nobody else has thought.
3432	6	Comment: prototypical example	The locker contained a big fluffy robe for me to change into.
3433	9	Comment:	The crowd departs from the capital after the swearining of President Barack Obama.
3434	7	Comment:	This show studies the artist's conversation between and untamed subject and a highly domesticated setting.
3435	1	Comment:	The inflammation is caused by the growth of unusual bacteria, which usually results from antibiotic use.
3436	1	Comment:	The exhibition The Art of the Motorcycle caused a revolution on the museum scene with its presentation of the motorcycle as a metaphor of the 20th century.
3437	9	Comment:	Students review art from different periods throughout history.
3438	1	Comment:	Pressures occur throughout life and those pressures cause stress.
3439	6	Comment:	A full quarter of the products in the supermarket have some form of corn in them.
3440	2	"Comment: I assume the sword is part of the goddess's ""tools"". Implied usage. It is debatable. We decided yes in the end."	The other shows the goddess of justice as blindfolded, with a sword by her side.
3441	0	Comment:	One of the best vantage points of the Boston skyline is from the water, in a boat heading toward the Boston Harbor Islands.
3442	0	Comment: Purpose-Tool	With iterpipes, python is ready to replace the bash shell for scripting.
3443	3	Comment: Difficult decision, can software be part of a machine? The machine wouldn't be functional without it.	The slot machine contains computer software known as random number generator.
3444	8	Comment: (a) is satisfied	But here is a jumper sewn by a daughter (Antoinette) for her mother.
3445	5	Comment:	Now, you have imported the data into the region database.
3446	4	Comment:	It took the great Ronald Reagan years to develop his vast coterie of left wing haters.
3447	1	Comment:	The drugs cause unconsciousness and cardiac arrest separately.
3448	5	Comment:	The consignment was brought into a port in Sagunto.
3449	4	Comment: Another compound.	The three ship fleet of Columbus consisted of two ships known as caravels (Pinta and Nina) and a larger ship which served as Columbus's flag ship.
3450	4	Comment:	Thousands of drummers and dancers perform in the streets of Kandy accompanied by a parade of ornamented elephants.
3451	7	Comment: artwork is an outcome of work - (d) is satisfied	This article lists people whose artwork has been featured on stamps of the United States.
3452	2	Comment:	Focusing on chronic dumping areas the group began enforcement action with surveillance cameras and day and night patrols.
3453	8	Comment: makers are actively involved	The maker of additives for engine oils and industrial lubricants posted significantly higher profit in its last quarter despite continued volume declines.
3454	0	Comment: way is not a product or producer	This is an absorbing book, diminished by the choppy way Ackerman balances Antonina's account with the larger story of the Warsaw Holocaust.
3455	6	Comment: prototypical example; modality is outside	The credit card-sized reader sits in my wallet, so that I can carry it with myself wherever I go.
3456	3	Comment:	The three fireplaces in the cottage are constructed of random stones with mortar joints raised and rounded.
3457	8	Comment: (a) is satisfied; modality is outside	When Guang Yang worked in a textile factory in her hometown of Beijing, she would sing to pass the time.
3458	4	Comment:	Bruce had fallen out of favour and Koro and Cleo settled into a more conventional relationship, producing another clutch of chicks.
3459	3	Comment:	Among the highlights were an epaulette shark that walks on its fins, a praying mantis-like shrimp and scores of reef-building corals.
3460	1	Comment:	Electrolysis of the resulting mixture caused the reduction of the aluminum ions in the Al2O3.
3461	5	Comment: both are abstract	Governments and industries in nations around the world are pouring billions into nanotechnology.
3462	0	Comment: modality is outside	The president of the bank has told us that most of the State banks exist by its forbearance.
3463	7	Comment:	The stories also explore cultural norms, social norms, and other aspects of Vietnamese society.
3464	5	Comment:	The new residents have been moved into their brand new home.
3465	7	Comment:	The aim of this paper is to present a model for the determination of the monetary values.
3466	5	Comment:	The President seeks to hand over power for AIDS program to client countries.
3467	0	Comment:	Last month, scientists sliced the brain into 2401 paper-thin sections, part of a project to create an open-access digital atlas.
3468	5	Comment:	The white plastic cup was put inside a large cup and 100 Formosan subterranean termites were released inside the large cup.
3469	4	Comment: A collective name.	There was an ancient-looking small shrine there in the ground, and they found an earth of foxes under its floor.
3470	2	Comment:	Real gamers use keys neck ties.
3471	7	Comment:	Later in his speech, Obama declared his support for Iranian nuclear power and opposition to Iranian nuclear weapons.
3472	0	Comment: based on -- not directly the topic	Chin creates his work based on his life experiences and observations.
3473	0	Comment:... or fellow smokers.	These include the tapping of the package, the way one holds their cigarette, the oral gratification, and the easy social camaraderie of smokers on a break.
3474	7	Comment:	A number of questions had been tabled relating to the dangers of the new vaccine.
3475	6	Comment: prototypical example	The jewelry was in a cabinet in the same room.
3476	0	Comment:	This meeting of devoted friends and lovers served as the foundation of the NAMES Project AIDS Memorial Quilt.
3477	8	Comment:	A spider bite is an injury resulting from a spider's forced interaction with other than prey organisms that can lead to medically significant complications.
3478	3	Comment:	Usman was made to dig one place for a foot or so, while the priest searched the earth with his fingers: The charm did not appear.
3479	0	Comment:	Self-organization become apparent in evolution as self-assemblage of the gene networks and cascades.
3480	1	Comment:	Many different bacteria, protozoa and viruses cause food poisoning, but most cases are the result of just a few species of bacteria.
3481	0	Comment:	The boy learned how to protect the socket for making a picture light switch cover in this free home decorating video.
3482	7	Comment: maybe the modality does not concern the relation	It was a dispute discussing the question whether the language of the Greek people (Dimotiki) or a cultivated imitation of Ancient Greek (Katharevousa) should be the official language of the Greek nation.
3483	6	Comment:	The database's contents comprise more than 150000 images covering the early 1970s to 1994.
3484	7	Comment:	He also released a similar document investigating violence against women.
3485	0	Comment:	The concepts of psychoanalysis have been applied to films in various ways.
3486	1	Comment:	One sad (excuse the pun) consequence is that a winter of suffering from SAD adds to the weight gain caused by the antidepressants.
3487	3	Comment:	The fortress has 6 bastions and 4 gates.
3488	8	Comment: (a) is satisfied	"Ward Cunningham, the developer of the first wiki software, WikiWikiWeb, originally described it as ""the simplest online database that could possibly work."
3489	7	Comment: Assuming the conspiracy theory has been transmitted.	The organization has also been the subject of much conspiracy parody.
3490	0	Comment: violates c.3	The poor management pushed the workers into depression.
3491	8	Comment:	Stings or bites are caused by midges, horseflies, bees, wasps, ants, some spiders, fleas, lice, etc.
3492	9	Comment: The sentence describes the conscripts escaping from the galleons.	Conscripts on Spanish galleons escaped by jumping ship in New Orleans and in Acapulco, Mexico.
3493	3	Comment:	In the shoulder joint, the humerus (upper arm bone) fits into the socket of the shoulder blade.
3494	4	Comment:	The beach was empty except for a charm of yellow finches.
3495	6	Comment: prototypical example	The ovarian tumour was put inside a plastic bag before retrieval.
3496	7	Comment:	A Stormont meeting on jobs with a delegation from the north west was 'constructive'.
3497	2	Comment:	Of the three institutions using a thesaurus as a tool for managing indexing vocabulary, one stated that the material covered was of a general nature.
3498	4	Comment:	Every municipality in Ontario is a member of the corporation.
3499	0	Comment:	Pilgrimage to Mecca is a basic tenet of Islam.
3500	3	Comment:	The unit consists of a mobile launcher, an interceptor and a command and control battle management and communication (C2BMC) system.
3501	2	Comment:	The reciter stirs the water with a double-edged sword, a Khanda, which he holds in his right hand.
3502	1	Comment:	The structural deficit has been caused by the series of tax cuts, not the recession or defense needs.
3503	0	Comment: treatment is not a producer	The hypermenorrhea was made worse by treatment.
3504	0	Comment: violates b.1 and c.3	After facing the hopelessness of the future, the poet sank into despair.
3505	2	Comment:	The perpetrator killed the victim with a gun.
3506	4	Comment:	He has arranged a new brigade of Irish volunteers.
3507	0	Comment:	The final rules are under consideration and are expected by June 30.
3508	3	Comment:	I remembered about a string of rosary beads my mother purchase for me from a young priest and I pulled them out of the nightstand, (where they had been for about 15 years).
3509	3	Comment:	On the bedroom chair and along the rail of the bed were scattered the garments, the only garments so far as he knew, and the bandages of their guest.
3510	6	Comment: prototypical example	Plus the drink machine was out so my drink was in a can and they had no ice as well.
3511	5	Comment: prototypical example, safe satisfies (a)	At that time, the skull was already locked in a safe along with some other longish bones.
3512	7	Comment: An issue of a publication.	In this issue, we focus on the value of wild trees and the varied products they provide.
3513	3	Comment:	The backside of the haft of the Gebel el Arak knife is decorated with the images of a number of of a number of animals presided over by an old man in Mesopotamian dress.
3514	2	Comment:	In July 2004, the group struck again with bombs at the U.S. and Israeli Embassies.
3515	8	Comment: (a) is satisfied	"This is effective public relations writing from the mind of a retired editor with a dose of ""stickiness""."
3516	0	Comment: male is not a product	The manager saw a black male fire two shots while beside his car in the parking lot.
3517	0	Comment: e2 is the temporal location.	However, the emperor took advantage of the gathering to determine the order and organization of the church.
3518	5	Comment:	Strong warm winds from the Northwest and North have carried locusts into the closest sector.
3519	5	Comment:	My brother Joe put the cat in a dresser drawer and shut it.
3520	4	Comment:	The community of senior citizens already has great electoral power.
3521	9	Comment:	The storm water is going away from the development.
3522	7	Comment: the plan is announced - (d) is satisfied	In July last year, six of the UK's biggest net providers agreed and announced a plan to tackle online piracy.
3523	3	Comment:	Music Label is a very mature product that uses a powerful database engine.
3524	9	Comment:	There is this really funny scene where the tie salesman runs away from the crime scene.
3525	5	Comment:	The Italian donated equipment to the charity.
3526	5	Comment:	NASA has dumped the probe into the deep outer space.
3527	1	Comment:	It took a long time to undo the damage that has been caused by the crisis of confidence, damage whose effects are just now beginning to make themselves felt in a slow, glacial collapse.
3528	4	Comment:	Our club consists of fun-loving residents, both retired and working from a wide range of businesses.
3529	4	Comment:	The young student is part of the environmental association IndyACT.
3530	9	Comment:	These oatmeal cookies are very moist with a good flavor.
3531	3	Comment:	These are the loopholes of the fortress, at which, either at top or bottom, the self-immuned spider is usually to be seen watching.
3532	3	Comment:	Pressure sewer pipes are manufactured to ASTM D3754 also in 20 and 40 foot lengths and in standard pressure classes from 50 psi up to 250 psi.
3533	0	Comment:	The immediate origin of the pigment in circulation is from the breakdown of endodermal tissue.
3534	9	Comment:	Vegetable stew is a delicious, low calorie and healthy meal to enjoy on a cold winter night.
3535	4	Comment:	Ellis was one of the so called bratpack of American authors of the 1980's along with Jay McInerney and Tama Janowitz.
3536	6	Comment: prototypical example; no movement; negations is outside	Only the session identifier is stored in a cookie whether database is used or not.
3537	0	Comment:	This car definitely has snob appeal with its good looks and saloon functionality.
3538	6	Comment: prototypical example	The document was locked in a safe at Scotland Yard and only sent to the coroner in 2003.
3539	8	Comment: (a) is satisfied	One downside of the book was that some points in the book the author expanded the book with knowledge that made it a little less interesting.
3540	9	Comment:	But I am more or less set on 2 continued courses from last term and Financial Derivatives for this term.
3541	6	Comment: prototypical example	They advised me that their records for 1993 were in a box of files in a warehouse.
3542	5	Comment:	Essential supplies are being delivered to conflict-affected families in Yemen.
3543	6	Comment: prototypical example	"The mummy, ensconced in material, was inside a box bearing the words ""Sacred to the memory of our little Hawaiian home across the sea."
3544	7	Comment:	This level of experience has already been mentioned in the previous chapter.
3545	6	Comment: prototypical example	To the right of that is a cup with soil inside.
3546	0	Comment: violates b.1 and c.3	Electromagnets have come into use.
3547	9	Comment:	When the princess left her native land and traveled west to her bridegroom, she carried, smuggled in her headdress, silkworm cocoons and the seeds of the mulberry tree on which they feed.
3548	8	Comment: the letter is a creative work (d) satisfied, (a) is also satisfied	A typical passage on these themes is found in the saint's letter to the Christians in the city of Magnesia.
3549	9	Comment:	The term originates from an article published 14 February, 1807 by journalist William Cobbett in the polemical Weekly Political Register.
3550	0	Comment: violates c.3	The Lisbon treaty has come into force.
3551	5	Comment:	The drug was put inside a capsule for a reason.
3552	7	Comment:	This website sets out both sides of the argument.
3553	7	Comment: Legend is about mausoleum.	The local legend is about a mausoleum that was also the final resting place of King Robert the Bruce, adding spin to the Earl's noble connections.
3554	2	Comment:	Amazonian tribes reclaim the rain forest with the help of GPS navigation tools.
3555	1	Comment:	The rescue teams found 17 of the 25 crew thrown into the sea when the tanker caught fire after the collision.
3556	5	Comment:	The user inserted an advertising into the podcast.
3557	5	Comment:	The entire post was placed into the upcoming events.
3558	7	Comment:	Along the way she presents anecdotes illustrating basic business principles.
3559	0	Comment:	The kids liberate the ponies with the help of a sympathetic groom.
3560	9	Comment:	Because of its low cost of preparation and reputation as a local comfort food, chicken stew is often served at large social gatherings such as church fellowships, family reunions and community fundraisers.
3561	0	Comment:	Approximately 1,000 farm animals receive health and medical care each year in our Farm Animal Hospital.
3562	1	Comment:	Trauma to the face and nasal area causes nosebleeds, such as getting punched or violently slapped.
3563	2	Comment:	When the photographer took pictures with the filter attached the images looked flat with a glare that covered the entire image.
3564	7	Comment:	In this affecting, perceptive debut novel, Rachel Kadish reflects on the ghosts of the past, the tensions of war, and the difficult bonds of family.
3565	8	Comment: (a), (d) satisfied	Besides acting, directing and producing, Eastwood is also a musician who has composed the themes to nine of his films.
3566	2	Comment: raw material.	The boy sculpts a pony out of mud and takes care of it as if it were real.
3567	5	Comment:	The man pushed the woman into the windscreen.
3568	4	Comment: A collective name.	Pakistan captain Younis Khan was on Thursday forced to skip a pre-scheduled media discussion session in the city after being bitten by an erst of honey bees outside his home.
3569	9	Comment:	Lots of people responded positively to my recent post about favorite fictional towns from children's literature.
3570	9	Comment:	In many ways, the flavor of rye beer is reminiscent of wheat beers.
3571	7	Comment: current could be left out of e2.	It is a satirical show on Quebec television that comments on current events by the favour of the show's main character.
3572	7	Comment:	Conference deals with nuclear safety, environmental issues.
3573	1	Comment:	Some comments from readers highlight the frustration and inconvenience caused by the 3-pin system.
3574	3	Comment:	The patient denies any symptoms associated with this pointed lesion, located on the edge of the helix of the auricle, which has been present since infancy.
3575	0	Comment:	Visual observations from space reveal a number of fascinating natural phenomena of interest to meteorologists and aeronomists, such as aurorae, airglow, aerosol layers, lightning, and atmospheric refraction effects.
3576	3	Comment:	The armature has a coil of wire wrapped around an iron core.
3577	2	Comment:	A teacher is writing vocabulary words on a green chalk board with yellow chalk in mid-afternoon.
3578	3	Comment:	The stick of the pinwheel is as simple as a pencil or as intricate as a carved stick or metal rod.
3579	3	Comment:	All kangaroos have a chambered stomach similar to cattle and sheep.
3580	7	Comment: Maritime can be moved out of e2.	The Museum also has a subject gateway that contains over 2,500 records relevant to maritime history.
3581	8	Comment:	The maker's guidelines were clear but not really necessary as it was so simple to use.
3582	3	Comment: modality is outside	Ground resonance occurs while the helicopter is on the ground with rotors turning; it will not happen in flight.
3583	0	Comment:	The speech was delivered from the steps of Lincoln Memorial on August 28, 1963 as part of his famous March on Washington.
3584	3	Comment:	They come up from under the thwart, through the traveler and out through the eyestrap to the clam cleats located on either side of the boat.
