,sentence_source,label,predicted,ks_test,best_distribution,distribution_summary,bayesfactor,max_test,min_test,label_notes,sentence,e1,e2,e1_e2,likelihood_e1_arrow_e2,wiley_e1_arrow_e2,gov.au_e1_arrow_e2,abc.net.au_e1_arrow_e2,nationalgeographic_e1_arrow_e2,smh_e1_arrow_e2,oreilly_e1_arrow_e2,springer_e1_arrow_e2,edu_e1_arrow_e2,wikipedia_e1_arrow_e2,nejm.org_e1_arrow_e2,bbc_e1_arrow_e2,time_e1_arrow_e2,mit.edu_e1_arrow_e2,au.news.yahoo.com_e1_arrow_e2,skynews_e1_arrow_e2,economist_e1_arrow_e2,ncbi.nlm.nih.gov_e1_arrow_e2,nytimes_e1_arrow_e2,IMDB_e1_arrow_e2
145,9181,0,0,"KstestResult(statistic=0.39, pvalue=0.03403741677130501)","{'chi2': {'df': 1.1516208656654139, 'loc': 0.00962566844919786, 'scale': 0.2871996809844194}}","          sumsquare_error        aic        bic  kl_div
chi2           858.408722  90.517462  65.541494     inf
expon          869.779551  57.606861  63.086669     inf
gamma          870.691639  67.106842  65.740400     inf
invgamma       876.808061  57.528590  65.838403     inf
lognorm        876.914194  55.968179  65.840097     inf",NaNe-Inf ,0.9991,0.4785,dummy,Increased reproductive toxicity of landfill leachate after degradation was caused by nitrite.,reproductive toxicity,nitrite,reproductive toxicity nitrite,0,0.398373984,0.211864407,0.118915588,0.023148148,,0.634615385,0.296703297,0.217781403,0.430974765,0.224806202,,,0.346551724,,,0.009625668,0.125265393,0.901613413,0.529315961
146,9190,0,1,"KstestResult(statistic=0.18842105263157893, pvalue=0.5533481669207445)","{'expon': {'loc': 0.036072144288577156, 'scale': 0.4381120610216338}}","          sumsquare_error        aic        bic  kl_div
expon          630.023913  40.429160  72.413935     inf
lognorm        639.953758  40.385825  75.655499     inf
gamma          645.918498  26.539042  75.831770     inf
invgamma       646.988033  37.288866  75.863205     inf
t              664.115027  26.822095  76.359628     inf",4.03E+21,1,0.7423,dummy,A controversy arose from an equivocal assignment of the metastable 150-meV vibrational peak.,controversy,assignment,controversy assignment,0,0.844397238,0.858652576,0.093351242,0.413997628,0.127118644,0.918803419,0.888671875,0.902950587,0.164705882,0.664206642,0.036072144,0.321568627,0.852369587,0.167539267,0.171270718,0.149308594,0.769230769,0.267108168,0.398176292
147,9213,1,1,"KstestResult(statistic=0.12052631578947369, pvalue=0.9480913032361812)","{'lognorm': {'s': 1.5466630116676068, 'loc': 0.01674391570445046, 'scale': 0.04220166694306215}}","          sumsquare_error         aic        bic  kl_div
lognorm       1013.481404  113.186024  84.390762     inf
invgamma      1050.812550  141.392168  85.078037     inf
gamma         1063.713659  120.469632  85.309885     inf
expon         1272.528652   95.563395  85.771001     inf
chi2          1272.763488   73.496271  88.718946     inf",inf,1,1,dummy,The alleged abuse resulted in bruises and swelling of the brain.,abuse,swelling,abuse swelling,0,0.303767287,0.030769231,0.03058789,0.145211123,0.060387037,0.045393858,0.247927656,0.022900763,0.048309179,0.584,0.023661842,0.074277351,0.099778271,0.166666667,0.017984585,0.164110429,0.179923818,0.048196423,0.0239072
148,9221,0,0,"KstestResult(statistic=0.17105263157894737, pvalue=0.6692632104226901)","{'gamma': {'a': 0.7189850073685162, 'loc': 0.0009296162928611879, 'scale': 0.10802405179983238}}","       sumsquare_error         aic         bic  kl_div
gamma      8218.071824 -194.795951  124.156703     inf
chi2       8360.400341 -194.983898  124.482947     inf
expon      8723.226621 -215.453407  122.345682     inf
norm       9206.071292 -222.851712  123.369288     inf
t          9206.074023 -220.851025  126.313733     inf",NaNe-Inf ,0.746,0.5012,dummy,Picture of a woodcut portraying the harm caused by the quake.,harm,quake,harm quake,0,0.010078732,0.004345168,0.228591649,0.069398355,0.06128651,0.051158723,0.042271427,0.005937688,0.147371288,0.003960158,0.10654622,0.13080895,0.095875925,0.105263158,0.121212121,0.056703763,0.000929616,0.137055838,0.139386189
149,9224,1,1,"KstestResult(statistic=0.11588235294117646, pvalue=0.9737717305310367)","{'lognorm': {'s': 1.5729293159987838, 'loc': -3.794693440711704e-06, 'scale': 0.00013491590608939822}}","          sumsquare_error          aic         bic  kl_div
lognorm      9.742434e+07 -1025.671031  287.746983     inf
gamma        1.030573e+08 -1025.430122  288.758739     inf
chi2         1.074679e+08 -1070.472531  289.513070     inf
invgamma     1.173871e+08  -975.949868  291.102206     inf
expon        1.275948e+08 -1067.126907  289.712720     inf",7.40E+44,1,1,dummy,"Bacterial infections of the ear result in malodor, excessive exudation (drainage of pus-like material), and ulceration.",infections,malodor,infections malodor,0,0.000398534,0.001269323,1.18E-05,0,7.24E-05,,0.000244107,0.000244677,0.001875702,2.42E-05,3.70E-05,0.000170425,0.001312708,4.52E-05,9.43E-05,0.000157043,4.23E-05,0.000219847,0.000390472
150,9226,1,1,"KstestResult(statistic=0.1631578947368421, pvalue=0.7228656302866401)","{'t': {'df': 3.5785398315024395, 'loc': 0.9445262168039543, 'scale': 0.028029148287113406}}","          sumsquare_error         aic         bic  kl_div
t            13525.408117 -149.770235  133.623157     inf
cauchy       13546.532758 -143.504190  130.708370     inf
lognorm      13688.978787 -187.145628  133.851556     inf
norm         13703.162189 -193.822013  130.926793     inf
invgamma     13775.793309 -194.827043  133.971673     inf",inf,0.9036,0.9026,dummy,"On the one hand, a small notorious set of bacteria, fungi, parasites, protozoa, and viruses cause disease, as discussed in the two units of the book.",fungi,disease,fungi disease,0,0.942465753,0.940484938,0.909398242,0.806889353,0.951459202,0.93290564,0.955759599,0.97234883,0.985189955,0.962157983,0.893514037,0.968023764,0.917635169,0.896732026,0.972812782,0.95358224,0.98068225,0.946632783,0.909090909
151,9228,1,0,"KstestResult(statistic=0.31, pvalue=0.07163825239288446)","{'cauchy': {'loc': 0.9740941357824797, 'scale': 0.035007539035531256}}","         sumsquare_error         aic         bic  kl_div
cauchy       5162.059917   46.106838  112.377266     inf
lognorm      5914.554645 -144.428339  117.907234     inf
norm         5915.535574 -147.087260  114.965946     inf
t            5915.544804 -145.094603  117.910415     inf
gamma        5939.878255 -148.031977  117.988411     inf",NaNe-Inf ,0.9983,0.4767,dummy,"The clashes resulted in a great deal of bloodshed, including the deaths of at least 1200 civilians and 180 Pakistani soldiers.",clashes,deaths,clashes deaths,0,0.993515379,0.96432383,0.94351733,0.966218409,0.822705676,0.843049327,0.987229418,0.974421437,0.998316564,0.996137617,0.916214587,0.839636914,0.731382979,0.745051465,0.811704835,0.680288462,0.999645343,0.984329834,0.986121256
152,9234,0,1,"KstestResult(statistic=0.19941176470588234, pvalue=0.5419951912623445)","{'lognorm': {'s': 2.2061202193338803, 'loc': 9.422781380031105e-06, 'scale': 0.004319825260653184}}","          sumsquare_error         aic         bic  kl_div
lognorm      84856.230724 -289.474143  153.263146     inf
invgamma     92323.645892 -259.398721  154.696958     inf
gamma        92927.655473 -258.749845  154.807815     inf
chi2        131977.164270 -226.979553  160.771544     inf
expon       139279.157431 -379.176705  158.853804     inf",inf,1,1,dummy,The variations are caused by stratospheric winds and the chemical production and destruction of ozone.,variations,stratospheric winds,variations stratospheric winds,0,0.002189999,0.00131171,0.039248736,0.055775143,0.016453718,0.00057659,0.001133168,0.001051133,0.005091715,0.000127779,0.011398,0.018112488,0.016974338,,,0.072068319,2.82E-05,0.013277007,0.024870721
153,9259,0,1,"KstestResult(statistic=0.31, pvalue=0.07163825239288446)","{'cauchy': {'loc': 0.9910723265436763, 'scale': 0.016584494091877566}}","          sumsquare_error         aic         bic  kl_div
cauchy       21130.287979  159.004655  139.155329     inf
t            22156.038012  152.334262  143.000418     inf
norm         23002.012673   53.783655  140.767940     inf
lognorm      23004.833240   55.816405  143.714709     inf
invgamma     23127.931872   34.469053  143.816107     inf",inf,0.9997,0.6975,dummy,Much of the bloodshed was caused by the growth of gangs.,bloodshed,growth,bloodshed growth,0,0.99981474,0.998228496,0.950258864,0.983505472,0.960713673,0.999084173,0.998706024,0.999523085,0.998614986,0.999520614,0.962333486,0.913948256,0.989256462,0.970083865,0.934775026,0.921568627,0.999997695,0.920801527,0.709553159
154,9280,0,0,"KstestResult(statistic=0.18421052631578946, pvalue=0.5801515447220575)","{'norm': {'loc': 0.6021080265290344, 'scale': 0.2483428824864421}}","         sumsquare_error         aic        bic  kl_div
norm          596.568679   40.401611  71.377230     inf
t             596.568944   42.401077  74.321678     inf
lognorm       596.706843   42.681138  74.326069     inf
cauchy        600.141591  115.986329  71.490684     inf
chi2          600.467857   40.487974  74.445449     inf",0.164113,0.8454,0.803,dummy,"The anxiety caused by the accident, which appears to show no sign of diminishing, and its negative impact on the living conditions in the affected areas, may be the principal reason for the increase in poor reported health.",anxiety,accident,anxiety accident,0,0.11724608,0.809037901,0.781487102,0.737160121,0.639246779,0.618390805,0.199272066,0.485981308,0.927717701,0.5703125,0.8606732,0.475,0.513654096,0.75070028,0.83849184,0.549597855,0.035250464,0.685335298,0.845497108
155,9289,0,1,"KstestResult(statistic=0.16578947368421051, pvalue=0.7058904511582669)","{'cauchy': {'loc': 0.6964914529266748, 'scale': 0.05414918416350334}}","          sumsquare_error        aic         bic  kl_div
cauchy        2551.020784  -7.936484   98.985266     inf
t             2618.532197 -72.294608  102.425991     inf
invgamma      2621.705114 -79.604518  102.449000     inf
gamma         2623.561903 -79.924174  102.462452     inf
lognorm       2623.568043 -79.894849  102.462496     inf",inf,0.7158,0.2538,dummy,The energy is going away from the source at the group velocity Cg.,energy,source,energy source,0,0.555084746,0.701342282,0.688195991,0.793848712,0.689373297,0.855692531,0.456716418,0.704384724,0.605263158,0.853707415,0.962314939,0.801928133,0.722902922,0.787089468,0.655413271,0.624324324,0.691689008,0.628808864,0.701734104
156,9309,0,1,"KstestResult(statistic=0.1163157894736842, pvalue=0.9618607185688738)","{'t': {'df': 5.729953793773859, 'loc': 0.8432692669386909, 'scale': 0.08231662248250954}}","          sumsquare_error        aic         bic  kl_div
t             2424.934871 -41.589904  100.966615     inf
norm          2426.450523 -66.667992   98.034048     inf
lognorm       2426.568176 -63.437823  100.979408     inf
invgamma      2437.903755 -67.694831  101.067959     inf
cauchy        2512.966592 -32.125844   98.699703     inf",inf,0.8058,0.8911,dummy,This mild and relatively common form of acne is caused by cosmetics.,acne,cosmetics,acne cosmetics,0,0.809811828,0.937188435,0.928809789,0.823293173,0.86010929,0.898203593,0.794732062,0.907801418,0.913907285,0.544329897,0.820948337,0.774810419,0.734411085,0.69043152,0.951560818,0.974949221,0.80147552,0.871173898,0.791919192
157,9311,0,0,"KstestResult(statistic=0.46, pvalue=0.0013015451260207644)","{'chi2': {'df': 0.999675161979346, 'loc': 0.34419551934826875, 'scale': 0.8649076760150121}}","         sumsquare_error        aic        bic  kl_div
chi2         1312.082264  53.031384  89.297019     inf
t            1313.371729 -66.260808  89.315682     inf
norm         1313.373755 -68.261929  86.371273     inf
gamma        1315.523913 -66.270861  89.346792     inf
lognorm      1316.557612 -66.216542  89.361715     inf",NaNe-Inf ,0.9997,0.0001,dummy,The light was radiating from the face of Jesus Christ.,light,face,light face,0,0.344195519,0.444678609,0.722743977,0.68566494,0.661885246,0.481981982,0.420512821,0.579957356,0.401197605,0.551539491,0.917097721,0.667031165,0.571026723,0.694524496,0.721583653,0.559824369,0.352988048,0.753623188,0.864572048
158,9319,0,0,"KstestResult(statistic=0.2688888888888889, pvalue=0.18160480306633142)","{'t': {'df': 0.6096321280548505, 'loc': 0.0050652674828093845, 'scale': 0.003059404330092357}}","          sumsquare_error         aic         bic  kl_div
t            10936.058664  124.688500  124.041197     inf
invgamma     12460.132932  -40.447625  126.389634     inf
lognorm      14186.857911  -72.355479  128.725707     inf
cauchy       14376.052244  170.509522  126.073795     inf
gamma        17436.364379 -161.012753  132.438061     inf",NaNe-Inf ,0.3859,0.0066,dummy,The output noise was caused by the biasing resistors and the shot noises of the base currents of Q1 and Q4.,noise,resistors,noise resistors,0,0.022581732,0.004711463,0.004308479,,0.002028136,0.170318725,0.016916693,0.029126214,0.056429232,0.003152088,0.012246747,0.002759355,0.107551487,0.018410077,0.000791452,0.007717751,0.005390288,0.006979737,0.005649066
159,9323,0,1,"KstestResult(statistic=0.23421052631578948, pvalue=0.29282851354002637)","{'lognorm': {'s': 2.1765806915871995, 'loc': 3.0841731456471454e-05, 'scale': 0.0021972941523371145}}","          sumsquare_error         aic         bic  kl_div
lognorm      18973.975955  -97.512370  140.054625     inf
invgamma     22258.202812  -58.812408  143.087828     inf
chi2         40649.094926 -212.550382  154.530881     inf
gamma        50364.252754 -280.447145  158.602678     inf
expon        56854.926205   96.862868  157.961442     inf",1.54E+151,1,1,dummy,The only light was from two turrets of bulletproof glass.,light,turrets,light turrets,0,0.000162706,0.005590579,0.002409497,0.004158459,0.004308628,0.003163871,0.000580744,0.000504821,0.000348379,0.000119389,0.109342145,0.010994365,0.024244039,0.018003273,0.00531563,0.010377463,4.08E-05,0.007733839,0.002064107
160,9328,1,1,"KstestResult(statistic=1.0, pvalue=0.0)","{'chi2': {'df': 10.827891820346569, 'loc': -0.03843737343266628, 'scale': 0.042028302965558706}}","          sumsquare_error        aic        bic  kl_div
chi2           782.185945  13.419897  76.562089     inf
gamma          782.185964  13.419915  76.562089     inf
lognorm        782.337358  16.519134  76.565573     inf
invgamma       782.547638  17.559017  76.570410     inf
norm           791.996796  16.667701  73.896084     inf",inf,1,1,dummy,The widespread opinion that both protein and phosphorus cause calcium loss is examined.,phosphorus,calcium loss,phosphorus calcium loss,0,0.584705882,0.313152401,0.257383966,0.440140845,0.355400697,0.1953125,0.526520052,0.686930091,0.235294118,0.595723014,0.303428155,0.403809524,0.447261663,0.255384615,,0.579518072,0.892544627,0.329192547,0.097826087
161,9342,1,0,"KstestResult(statistic=0.16, pvalue=0.7423113027708793)","{'cauchy': {'loc': 0.28530982306328023, 'scale': 0.08214707782696731}}","          sumsquare_error        aic        bic  kl_div
cauchy        1116.876226  51.131536  83.292066     inf
chi2          1125.184987  -4.256319  86.377328     inf
t             1126.770917   9.346246  86.404090     inf
invgamma      1131.516459 -11.250168  86.483943     inf
lognorm       1132.942109 -12.749301  86.507866     inf",NaNe-Inf ,0.681,0.081,dummy,"Ambient vanadium pentoxide dust produces irritation of the eyes, nose and throat.",dust,irritation,dust irritation,0,0.442561205,0.106903235,0.085151302,0.101155255,0.297794118,0.294414112,0.465648855,0.201197605,0.150837989,0.723549488,0.233825199,0.310126582,0.182900433,0.288068556,0.331950207,0.418974126,0.614155251,0.331147541,0.277978339
162,9352,1,0,"KstestResult(statistic=0.2966666666666667, pvalue=0.10895634563783108)","{'invgamma': {'a': 0.4344752653916274, 'loc': -1.6860391250461335e-05, 'scale': 0.00010380473711823072}}","          sumsquare_error         aic         bic  kl_div
invgamma     38459.675304    9.488959  146.677004     inf
t            40906.730643  222.110045  147.787322     inf
cauchy       42381.356176  267.482216  145.534401     inf
lognorm      45029.913846  -37.755645  149.515905     inf
expon       104106.034037  346.766096  161.711026     inf",NaNe-Inf ,0.6484,0.9564,dummy,The heat and pressure cause metamorphism to occur.,heat,metamorphism,heat metamorphism,0,0.006957622,0.009218575,0.003142269,0.001223616,0.001537632,0.001603849,0.003131828,0.002374387,0.006659267,7.69E-05,0.000860763,,0.102990033,0.000112854,0.000103616,0.001442361,6.81E-05,2.36E-05,0.000129235
163,9357,0,1,"KstestResult(statistic=0.18578947368421053, pvalue=0.5708083156299049)","{'t': {'df': 4671532.334983833, 'loc': 0.7775057229989993, 'scale': 0.161496924797281}}","          sumsquare_error        aic        bic  kl_div
t             1506.097066 -31.790842  91.917237     inf
norm          1506.098960 -33.795196  88.972822     inf
lognorm       1506.529278 -32.128443  91.922688     inf
gamma         1507.968634 -33.961822  91.940833     inf
invgamma      1509.295384 -32.484142  91.957542     inf",inf,0.8657,0.8479,dummy,Dogs develop a fever from stress and/or pain such as in a severe flea infestation.,fever,stress,fever stress,0,0.984649944,0.869104909,0.749718151,0.730120482,0.796806967,0.947142135,0.978884789,0.972231471,0.660377358,0.391489362,0.726473175,0.69139359,0.942408377,0.741784038,0.713043478,0.80450302,0.938220125,0.648105888,0.486055777
164,9366,1,0,"KstestResult(statistic=0.27631578947368424, pvalue=0.14273943200399586)","{'expon': {'loc': 0.004461141112937309, 'scale': 0.35422595131078466}}","       sumsquare_error        aic        bic  kl_div
expon       771.473038   8.754068  76.262270     inf
chi2        777.906200   0.423971  79.364489     inf
t           797.877421 -12.576988  79.846121     inf
norm        797.884689 -14.581768  76.901855     inf
gamma       797.932789 -12.509493  79.847439     inf",NaNe-Inf ,1,0.9696,dummy,The weight of the concrete on the soft materials caused a second ground collapse on the following Sunday night.,weight,collapse,weight collapse,0,0.079445145,0.225318847,0.756547042,0.426300578,0.505429418,0.568647541,0.088551315,0.202149649,0.056767047,0.131741526,0.55585537,0.628803245,0.361510791,0.298482293,0.688259109,0.656177156,0.004461141,0.521582734,0.059024808
165,9370,0,1,"KstestResult(statistic=0.28578947368421054, pvalue=0.11823132430781302)","{'cauchy': {'loc': 0.9992442312605967, 'scale': 0.0006064317363247999}}","          sumsquare_error         aic         bic  kl_div
cauchy       8.997453e+05 -307.117436  210.432011     inf
t            9.136001e+05 -349.851495  213.666793     inf
norm         2.054466e+06 -620.475429  226.119539     inf
invgamma     2.057218e+06 -619.059295  229.089412     inf
lognorm      2.058337e+06 -621.282587  229.099742     inf",inf,0.9937,0.8192,dummy,Every schoolchild is taught that the monsoons are caused by the change in wind patterns when a large body of warm air rises.,monsoons,change,monsoons change,0,0.999035713,0.999228976,0.996425776,0.98134631,0.99928934,0.998726262,0.998449523,0.99941663,0.999677355,0.999926235,0.999107332,0.994379594,0.996166269,0.998872893,0.995432073,0.983240223,0.9998982,0.999695093,0.999622591
166,9372,0,0,"KstestResult(statistic=0.16578947368421051, pvalue=0.7058904511582669)","{'t': {'df': 2.5674591236248596, 'loc': 0.3150970482349369, 'scale': 0.09143954453079589}}","          sumsquare_error         aic        bic  kl_div
t              792.192643  192.242203  79.710264     inf
invgamma       796.621086  106.030310  79.816180     inf
lognorm        798.749976  101.935179  79.866888     inf
cauchy         802.131846  170.083905  77.002724     inf
gamma          804.824412   92.034335  80.010835     inf",NaNe-Inf ,0.0983,0.1966,dummy,"Both reached the same basic conclusion, that the ship had been destroyed by a magazine explosion which was triggered by an external blast.",explosion,blast,explosion blast,0,0.415151515,0.243462808,0.284329564,0.277327935,0.174560217,0.138425223,0.383545771,0.267581475,0.302658487,0.422382671,0.414448669,0.334355828,0.535519126,0.421556886,0.189373297,0.252061249,0.931372549,0.34893617,0.278152069
167,9373,1,1,"KstestResult(statistic=0.18105263157894738, pvalue=0.6017832617027679)","{'cauchy': {'loc': 0.9583839488999739, 'scale': 0.013085850018096028}}","          sumsquare_error         aic         bic  kl_div
cauchy       26082.745148 -231.842841  143.156093     inf
t            26811.145793 -265.156254  146.623863     inf
norm         28166.304918 -337.552523  144.616289     inf
lognorm      28185.835486 -335.701218  147.573898     inf
invgamma     28307.611039 -336.588891  147.655810     inf",inf,0.9215,0.4268,dummy,"But just think, sadness leads to fear then fear leads to anger.",sadness,fear,sadness fear,0,0.964954393,0.911844413,0.974729242,0.960846561,0.941629956,0.963855422,0.967288782,0.925971775,0.934692887,0.95908491,0.953993791,0.956744374,0.872,0.990472229,0.945378151,0.97566028,0.963339577,0.931263858,0.863139226
168,9378,0,0,"KstestResult(statistic=0.3636842105263158, pvalue=0.021277731773731712)","{'t': {'df': 0.49028763970360967, 'loc': 0.0016544503937372598, 'scale': 0.0006938683008394847}}","          sumsquare_error         aic         bic  kl_div
t            80772.471339  -40.120344  167.577415     inf
invgamma    120053.049064 -214.131206  175.107067     inf
lognorm     131620.784261 -241.732433  176.854901     inf
cauchy      153246.250971  -11.267624  176.800764     inf
chi2        161078.896861 -333.955700  180.692318     inf",NaNe-Inf ,0.4882,0.0062,dummy,By far the greatest damage has been caused by the illicit use of the hallucinogens.,damage,hallucinogens,damage hallucinogens,0,0.000839074,0.001451634,0.001516505,0.040511727,0.007767528,0.00234055,0.001257159,0.0023229,0.006383235,0.007186782,0.001893316,0.012429763,0.007047512,0.001567786,0.001714228,0.005833122,0.000356142,0.011694943,0.066739864
169,9379,1,1,"KstestResult(statistic=0.1268421052631579, pvalue=0.9268686665066024)","{'invgamma': {'a': 90.87093839397534, 'loc': -1.3791377816043902, 'scale': 160.3017903479378}}","          sumsquare_error        aic        bic  kl_div
invgamma       810.380648   6.540282  80.141554     inf
cauchy         810.400632  73.995094  77.197583     inf
lognorm        810.565205   6.215805  80.145880     inf
gamma          811.120418   5.349550  80.158890     inf
chi2           811.120429   5.349538  80.158891     inf",inf,1,1,dummy,"The symptoms of H1N1 flu include fever, cough, sore throat, runny or stuffy nose, body aches, headache, chills, fatigue, and possibly vomiting or diarrhea.",flu,chills,flu chills,0,0.285714286,0.312109153,0.242647059,0.351988218,0.435089625,0.316205534,0.324082363,0.204095881,0.56196944,0.814442413,0.469008264,0.401498929,0.737209302,0.020838564,0.240407204,0.481420314,0.324462641,0.491304348,0.672023375
170,9394,0,1,"KstestResult(statistic=0.16, pvalue=0.7423113027708793)","{'norm': {'loc': 0.7702594528705938, 'scale': 0.1889864366810348}}","          sumsquare_error       aic        bic  kl_div
norm          1341.425017 -3.986754  86.772805     inf
t             1341.425099 -1.992328  89.717245     inf
lognorm       1341.487209 -1.572559  89.718125     inf
gamma         1344.237583 -3.441048  89.757040     inf
invgamma      1347.025493 -4.541855  89.796404     inf",inf,0.9269,0.8445,dummy,"The full amount paid to Aardman for the blaze, which was triggered by an electrical fault, was not disclosed.",blaze,fault,blaze fault,0,0.982265232,0.900800712,0.320879121,0.732954545,0.738823529,0.968836391,0.969722338,0.972879897,0.704934542,0.984690327,0.46084724,0.82837723,0.790419162,0.540983607,0.755287009,0.833333333,0.936319482,0.651736746,0.560839161
171,9403,1,1,"KstestResult(statistic=0.15, pvalue=0.8062188143642457)","{'t': {'df': 2.8928136185240065, 'loc': 0.8573829976450531, 'scale': 0.10618094393887523}}","         sumsquare_error         aic        bic  kl_div
t             814.995047  210.356008  80.249435     inf
norm          828.724975  158.648306  77.622416     inf
lognorm       828.806340  161.952189  80.568720     inf
chi2          838.923090  145.025717  80.799238     inf
gamma         841.513668  136.054972  80.857819     inf",inf,0.9426,0.9173,dummy,"Most illnesses, including colds and flu, cause a toxic overload that also increases the stress on the kidneys.",flu,stress,flu stress,0,0.994065843,0.88097561,0.617455896,0.696551724,0.867852605,0.935197902,0.992506575,0.977111498,0.844390832,0.964652621,0.759889604,0.774505849,0.927237605,0.199663016,0.82,0.823496346,0.99845852,0.801806889,0.730976633
172,9415,1,0,"KstestResult(statistic=0.26, pvalue=0.18853844901770966)","{'cauchy': {'loc': 0.9345901979405891, 'scale': 0.05371421692959401}}","         sumsquare_error         aic         bic  kl_div
cauchy       4481.007721  -30.669199  109.688999     inf
t            4627.334597 -143.394066  113.243966     inf
norm         4627.337222 -145.395936  110.299538     inf
lognorm      4629.753456 -143.683399  113.253895     inf
gamma        4657.055156 -146.795526  113.365609     inf",NaNe-Inf ,0.9933,0.3097,dummy,"This case arises from a December 21, 2005 automobile accident that resulted in the death of Larry Haynes.",accident,death,accident death,0,0.980049002,0.657407407,0.928122819,0.917955615,0.829139073,0.652005175,0.964732941,0.902255639,0.987710171,0.885579937,0.945138512,0.879199428,0.720848057,0.964820163,0.808236808,0.762456547,0.995195954,0.972941854,0.979678295
173,9427,0,0,"KstestResult(statistic=0.13842105263157894, pvalue=0.8736326026083847)","{'norm': {'loc': 0.6636764662407575, 'scale': 0.1974877598047707}}","         sumsquare_error        aic        bic  kl_div
norm          696.579997  40.168333  74.322008     inf
t             696.804465  52.693855  77.272568     inf
lognorm       696.880842  41.637321  77.274651     inf
chi2          698.132103  40.247754  77.308735     inf
gamma         699.298225  39.388325  77.340445     inf",1.16E-145,0.7569,0.9251,dummy,"Two of my girls had the high fever from vaccines, and our family doctor thought nothing of it.",fever,vaccines,fever vaccines,0,0.559016393,0.921248143,0.953134896,0.705263158,0.844617092,0.574812968,0.480234261,0.899293943,0.405204461,0.465220643,0.760769231,0.718739744,0.689045936,0.784876141,0.808240887,0.733532934,0.605742297,0.561433447,0.139426284
174,9434,0,0,"KstestResult(statistic=0.18058823529411766, pvalue=0.6615156259589635)","{'invgamma': {'a': 4.715129083429191, 'loc': -0.019795856657714085, 'scale': 0.8821472498236078}}","          sumsquare_error         aic        bic  kl_div
invgamma      1109.160441   98.772812  79.528110     inf
lognorm       1116.952303   92.697023  79.647118     inf
t             1142.112026  203.857141  80.025799     inf
cauchy        1144.061512  181.282404  77.221579     inf
gamma         1144.386947   77.898526  80.059627     inf",NaNe-Inf ,0.1913,0.9859,dummy,"Acne is caused by oily skin and often has black or whiteheads, inflamed sores, and infected sores along with scars.",acne,oily skin,acne oily skin,0,0.201991465,0.354177345,0.29476584,0.73006135,0.170984456,0.128205128,0.272552783,0.231905465,0.201474201,0.060773481,0.122137405,0.160933661,0.155033064,0.114331723,,,0.145743146,0.26487524,0.112833764
175,9438,1,0,"KstestResult(statistic=0.19333333333333333, pvalue=0.5501415144399329)","{'gamma': {'a': 0.7008414286953584, 'loc': 0.0167046317388003, 'scale': 0.18888229850775728}}","        sumsquare_error         aic        bic  kl_div
gamma        967.384303  169.691489  80.387149     inf
chi2         976.104728  222.692901  80.548682     inf
t            998.575070  292.273425  80.958352     inf
cauchy       999.780807  298.413238  78.089701     inf
expon       1053.299067   97.780945  79.028337     inf",NaNe-Inf ,0.1085,0.0219,dummy,"Excess oil, dirt and bacteria cause acne.",dirt,acne,dirt acne,0,0.495583039,0.075630252,0.017515052,0.016704632,0.06504065,0.107255521,0.348345588,0.097014925,0.086092715,0.808043876,0.169457468,0.108361098,0.117490696,0.162241888,,0.020196507,0.699763593,0.068154913,0.117579909
176,9452,1,0,"KstestResult(statistic=0.13052631578947368, pvalue=0.9099868234072981)","{'gamma': {'a': 0.8491549148769775, 'loc': 0.00348297213622291, 'scale': 0.29848662543922055}}","          sumsquare_error         aic        bic  kl_div
gamma          875.787914   33.116600  81.616331     inf
expon          877.799386   23.137062  78.715481     inf
lognorm        883.322011   48.584060  81.779083     inf
invgamma       888.797407   56.925959  81.896493     inf
cauchy         933.107885  131.787175  79.876433     inf",NaNe-Inf ,0.6956,0.6218,dummy,The proposed permanent rules establish criteria and procedures for awarding grants to eligible applicants.,rules,criteria,rules criteria,0,0.690410959,0.293478261,0.025720966,0.139103555,0.075011505,0.191525424,0.639705882,0.372912801,0.003482972,0.62190352,0.065108514,0.075630252,0.3,0.268015171,0.047759434,0.131774708,0.749379653,0.066065643,0.158021713
177,9464,0,0,"KstestResult(statistic=0.3244444444444444, pvalue=0.06214462555603717)","{'t': {'df': 0.5379682650500628, 'loc': 0.053193698081486954, 'scale': 0.026353735772279018}}","          sumsquare_error         aic        bic  kl_div
t              849.871165  294.845409  78.055949     inf
invgamma       924.080224  111.484915  79.562804     inf
cauchy         929.164632  279.083888  76.771199     inf
lognorm        957.300382   85.880385  80.198534     inf
gamma         1007.445296   88.788634  81.117538     inf",NaNe-Inf ,0.6412,0.0084,dummy,"The rainbows are caused by the refraction, or bending, of sunlight as it passes through the raindrops.",rainbows,refraction,rainbows refraction,0,0.729055258,0.055588763,0.037433155,0.062618596,0.037858189,0.527100945,0.718604651,0.335429769,0.090584879,0.604477612,0.04247392,0.056717619,0.156501726,0.125792975,,0.072184793,0.685061846,0.036357786,0.008712355
